dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
filmarchiv_austria,filmarchiv_austria:2026-07-15T19:59:10Z,2026-07-15T19:59:11Z,,scripts/run_filmarchiv_austria_pipeline.py,Filmarchiv Austria,filmarchiv-austria,AT-FILMARCHIV-AUSTRIA,Austria,Europe,National film archive with public Filmarchiv ON streaming surface,True,https://www.filmarchiv.at/de/filmarchiv-on,filmarchiv.at,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em streaming audiovisual institucional,529,529,530,https://www.filmarchiv.at/de/filmarchiv-on
filmarchiv_austria,filmarchiv_austria:2026-07-15T20:06:58Z,2026-07-15T20:06:58Z,,scripts/run_filmarchiv_austria_pipeline.py,Filmarchiv Austria,filmarchiv-austria,AT-FILMARCHIV-AUSTRIA,Austria,Europe,National film archive with public Filmarchiv ON streaming surface,True,https://www.filmarchiv.at/de/filmarchiv-on,filmarchiv.at,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em streaming audiovisual institucional,529,529,530,https://www.filmarchiv.at/de/filmarchiv-on
