code,label,probe,probe_label,method,url,http_status,final_url,content_type,content_length,access_status,evidence_signal,observed_value,protocol_conclusion,next_step,methodological_note,evaluated_at,rule_version,error
archivegrid,ArchiveGrid,home_page,Página inicial do ArchiveGrid,GET,https://researchworks.oclc.org/archivegrid/,403,https://researchworks.oclc.org/archivegrid/,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,page_access,bloqueado_por_js_ou_cookies,superficie_publica_bloqueada_na_sondagem_simples,manter_como_unidade_identificada_sem_corpus_ativo,Verifica se a superfície pública principal responde por requisição simples.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,about_page,Página pública sobre o ArchiveGrid,GET,https://researchworks.oclc.org/archivegrid/about/,403,https://researchworks.oclc.org/archivegrid/about/,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,page_access,bloqueado_por_js_ou_cookies,superficie_publica_bloqueada_na_sondagem_simples,manter_como_unidade_identificada_sem_corpus_ativo,Verifica a página pública que descreve o escopo e a composição do ArchiveGrid.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,search_film,Busca pública por film,GET,https://researchworks.oclc.org/archivegrid/?q=film,403,https://researchworks.oclc.org/archivegrid/?q=film,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,public_search,bloqueado_por_js_ou_cookies,busca_publica_bloqueada_na_sondagem_simples,validar_por_navegacao_controlada_sem_incorporar_ao_corpus,Testa uma busca audiovisual mínima sem tentar coleta em massa.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,search_video,Busca pública por video,GET,https://researchworks.oclc.org/archivegrid/?q=video,403,https://researchworks.oclc.org/archivegrid/?q=video,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,public_search,bloqueado_por_js_ou_cookies,busca_publica_bloqueada_na_sondagem_simples,validar_por_navegacao_controlada_sem_incorporar_ao_corpus,Testa a visibilidade de registros potencialmente audiovisuais.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,search_audiovisual,Busca pública por audiovisual,GET,https://researchworks.oclc.org/archivegrid/?q=audiovisual,403,https://researchworks.oclc.org/archivegrid/?q=audiovisual,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,public_search,bloqueado_por_js_ou_cookies,busca_publica_bloqueada_na_sondagem_simples,validar_por_navegacao_controlada_sem_incorporar_ao_corpus,Testa o vocabulário direto do recorte audiovisual do organismo.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,api_candidate,Rota candidata /api,GET,https://researchworks.oclc.org/archivegrid/api,403,https://researchworks.oclc.org/archivegrid/api,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,api_candidate,bloqueado_por_js_ou_cookies,api_nao_documentada_ou_bloqueada_na_sondagem_simples,buscar_documentacao_oficial_ou_contato_tecnico_antes_de_ingestao,Testa se existe rota pública simples de API no domínio do ArchiveGrid.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,api_search_candidate,Rota candidata /api/search,GET,https://researchworks.oclc.org/archivegrid/api/search?q=film,403,https://researchworks.oclc.org/archivegrid/api/search?q=film,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,api_candidate,bloqueado_por_js_ou_cookies,api_nao_documentada_ou_bloqueada_na_sondagem_simples,buscar_documentacao_oficial_ou_contato_tecnico_antes_de_ingestao,Testa se há endpoint público de busca estruturada por parâmetro.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
archivegrid,ArchiveGrid,oclc_reference_page,Página institucional da OCLC sobre ArchiveGrid,GET,https://www.oclc.org/research/areas/research-collections/archivegrid.html,200,https://www.oclc.org/research/areas/research-collections/archivegrid.html,text/html,,acessivel,institutional_reference,acessivel,referencia_institucional_confirma_agregador_mundial,usar_como_evidencia_metodologica_sem_promover_a_corpus,Confirma a relevância institucional do agregador sem tratar a página como rota de coleta.,2026-06-08T16:54:57Z,2026-05-archivegrid-protocol-v1,
