dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
cpsa,cpsa:2026-07-06T14:51:01Z,2026-07-06T14:51:01Z,,scripts/run_cpsa_pipeline.py,Cinémathèque des Pays de Savoie et de l'Ain,cin-math-que-des-pays-de-savoie-et-de-l-ain,FR-CPSA,France,Europe,Regional audiovisual and amateur film archive,True,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html,letelepherique.org,sem_registros,,sem_registros,Indisponível,Site indisponível para verificação,Não verificável,0,0,4,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html
cpsa,cpsa:2026-07-06T14:53:28Z,2026-07-06T14:53:28Z,,scripts/run_cpsa_pipeline.py,Cinémathèque des Pays de Savoie et de l'Ain,cin-math-que-des-pays-de-savoie-et-de-l-ain,FR-CPSA,France,Europe,Regional audiovisual and amateur film archive,True,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html,letelepherique.org,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em arquivo audiovisual institucional,23,20,24,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html
cpsa,cpsa:2026-07-06T15:00:33Z,2026-07-06T15:00:33Z,,scripts/run_cpsa_pipeline.py,Cinémathèque des Pays de Savoie et de l'Ain,cin-math-que-des-pays-de-savoie-et-de-l-ain,FR-CPSA,France,Europe,Regional audiovisual and amateur film archive,True,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html,letelepherique.org,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em arquivo audiovisual institucional,23,20,24,https://www.letelepherique.org/le-catalogue-des-collections-527-0-0-0.html
