dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
bbc,bbc:2026-06-12T18:30:10Z,2026-06-12T18:30:10Z,,2026-06-12T18:30:10Z,2026-06-12T18:30:09Z,scripts/run_bbc_pipeline.py,1,1,1,817,817,1,7,1,1,1
bbc,bbc:2026-06-12T18:33:25Z,2026-06-12T18:33:25Z,,2026-06-12T18:33:25Z,2026-06-12T18:33:24Z,scripts/run_bbc_pipeline.py,1,1,1,817,817,1,8,1,1,1
bbc,bbc:2026-06-12T18:37:41Z,2026-06-12T18:37:41Z,,2026-06-12T18:37:41Z,2026-06-12T18:37:40Z,scripts/run_bbc_pipeline.py,1,1,1,817,817,1,8,1,1,1
