code,label,probe,probe_label,method,url,http_status,final_url,content_type,content_length,access_status,evidence_signal,observed_value,protocol_conclusion,next_step,methodological_note,evaluated_at,rule_version,error
european-film-gateway,European Film Gateway,home_page,Página inicial do European Film Gateway,GET,https://www.europeanfilmgateway.eu/,200,https://www.europeanfilmgateway.eu/,text/html; charset=UTF-8,13101,acessivel,page_access,portal_declares_european_film_archive_aggregation,portal_audiovisual_europeu_confirmado,manter_como_agregador_audiovisual_prioritario,Verifica se o agregador audiovisual europeu responde por requisição simples.,2026-07-21T17:37:04Z,2026-05-european-film-gateway-protocol-v1,
european-film-gateway,European Film Gateway,search_film_sample,Busca pública pelo termo film,GET,https://www.europeanfilmgateway.eu/search-efg?searchString=film,,https://www.europeanfilmgateway.eu/search-efg?searchString=film,,,falha_tecnica,efg_public_search,falha_tecnica,rota_publica_com_falha_tecnica_na_rodada,retestar_e_separar_timeout_de_bloqueio,Testa uma busca pública leve para verificar presença de resultados e categorias audiovisuais.,2026-07-21T17:37:04Z,2026-05-european-film-gateway-protocol-v1,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
european-film-gateway,European Film Gateway,search_video_sample,Busca pública pelo termo video,GET,https://www.europeanfilmgateway.eu/search-efg?searchString=video,,https://www.europeanfilmgateway.eu/search-efg?searchString=video,,,falha_tecnica,efg_public_search,falha_tecnica,rota_publica_com_falha_tecnica_na_rodada,retestar_e_separar_timeout_de_bloqueio,Testa termo complementar para distinguir ausência de resultado de fragilidade de indexação.,2026-07-21T17:37:04Z,2026-05-european-film-gateway-protocol-v1,"HTTPSConnectionPool(host='www.europeanfilmgateway.eu', port=443): Read timed out. (read timeout=25)"
