dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
ert,ert:2026-07-14T18:33:55Z,2026-07-14T18:33:55Z,,2026-07-14T18:33:55Z,2026-07-14T18:33:54Z,scripts/run_ert_pipeline.py,1,1,1,94,94,1,3,1,1,1
ert,ert:2026-07-14T18:34:33Z,2026-07-14T18:34:33Z,,2026-07-14T18:34:33Z,2026-07-14T18:34:33Z,scripts/run_ert_pipeline.py,1,1,1,94,94,1,3,1,1,1
ert,ert:2026-07-14T18:40:19Z,2026-07-14T18:40:19Z,,2026-07-14T18:40:19Z,2026-07-14T18:40:18Z,scripts/run_ert_pipeline.py,1,1,1,192,192,1,3,1,1,1
ert,ert:2026-07-14T18:54:25Z,2026-07-14T18:54:42Z,,2026-07-14T18:54:25Z,2026-07-14T18:53:58Z,scripts/run_ert_pipeline.py,1,1,1,28456,28456,1,5,1,1,1
