code,label,probe,probe_label,method,url,http_status,final_url,content_type,content_length,access_status,evidence_signal,observed_value,protocol_conclusion,next_step,methodological_note,evaluated_at,rule_version,error
archives-hub,Archives Hub,api_reference_page,Referência pública sobre APIs,GET,https://blog.archiveshub.jisc.ac.uk/category/apis/,403,https://blog.archiveshub.jisc.ac.uk/category/apis/,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,api_reference,bloqueado_por_js_ou_cookies,referencia_publica_nao_acessivel_por_requisicao_simples,registrar_dependencia_de_navegacao_ou_validar_por_browser,Verifica se a página pública do Archives Hub sobre APIs é acessível por requisição simples.,2026-06-10T17:03:55Z,2026-05-archiveshub-protocol-v1,
archives-hub,Archives Hub,sru_base,Endpoint SRU base,GET,https://archiveshub.jisc.ac.uk/sru/,403,https://archiveshub.jisc.ac.uk/sru/,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,sru_response,type=text/html; charset=UTF-8; status=bloqueado_por_js_ou_cookies,sru_documentado_mas_bloqueado_na_sondagem_simples,testar_rota_sru_com_sessao_controlada_ou_contato_tecnico,Testa a rota SRU documentada como interface de busca do Archives Hub.,2026-06-10T17:03:55Z,2026-05-archiveshub-protocol-v1,
archives-hub,Archives Hub,sru_search_sample,Consulta SRU audiovisual mínima,GET,https://archiveshub.jisc.ac.uk/sru/?version=1.2&operation=searchRetrieve&query=film&maximumRecords=1,403,https://archiveshub.jisc.ac.uk/sru/?version=1.2&operation=searchRetrieve&query=film&maximumRecords=1,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,sru_response,type=text/html; charset=UTF-8; status=bloqueado_por_js_ou_cookies,sru_documentado_mas_bloqueado_na_sondagem_simples,testar_rota_sru_com_sessao_controlada_ou_contato_tecnico,"Testa uma consulta SRU leve pelo termo film, sem tentar colher registros em massa.",2026-06-10T17:03:55Z,2026-05-archiveshub-protocol-v1,
archives-hub,Archives Hub,oaipmh_base,Endpoint OAI-PMH base,GET,https://archiveshub.jisc.ac.uk/oaipmh/,403,https://archiveshub.jisc.ac.uk/oaipmh/,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,oaipmh_response,type=text/html; charset=UTF-8; status=bloqueado_por_js_ou_cookies,oaipmh_documentado_mas_bloqueado_na_sondagem_simples,testar_rota_oaipmh_com_sessao_controlada_ou_contato_tecnico,Testa a rota OAI-PMH documentada como alternativa de colheita de metadados.,2026-06-10T17:03:55Z,2026-05-archiveshub-protocol-v1,
archives-hub,Archives Hub,oaipmh_identify,Verbo OAI-PMH Identify,GET,https://archiveshub.jisc.ac.uk/oaipmh/?verb=Identify,403,https://archiveshub.jisc.ac.uk/oaipmh/?verb=Identify,text/html; charset=UTF-8,,bloqueado_por_js_ou_cookies,oaipmh_response,type=text/html; charset=UTF-8; status=bloqueado_por_js_ou_cookies,oaipmh_documentado_mas_bloqueado_na_sondagem_simples,testar_rota_oaipmh_com_sessao_controlada_ou_contato_tecnico,Testa o verbo Identify como sondagem mínima de conformidade OAI-PMH.,2026-06-10T17:03:55Z,2026-05-archiveshub-protocol-v1,
