institution,slug,country,continent,repository_code,archive_type,cnc_aff_detail_url,content_available_in_source,website_available,partner_site,partner_domain,status,http_code,integrity_status,final_url,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,priority_review,warning,error
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,europeanfilmgateway.eu,ok,200,acessivel,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,141,140,163,media,"Corpus incorporado como arquivo fílmico nacional francês em superfície pública mediada pelo European Film Gateway. O EFG anunciou 141 resultados de vídeo; a rodada registrou 141 URLs cnc:: de 141 URLs de detalhe encontradas, com 140 fichas abertas. A unidade observa apenas a coleção pública CNC/AFF exposta no EFG, sem afirmar catálogo total das Archives françaises du film nem acesso direto ao domínio legado. Nenhum arquivo de mídia é baixado. Foram registrados 2 problemas em páginas contextuais. A completude deve ser lida com cautela por falha de paginação ou ficha.","https://www.cnc-aff.fr: HTTPSConnectionPool(host='www.cnc-aff.fr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.cnc-aff.fr', port=443): Failed to resolve 'www.cnc-aff.fr' ([Errno 11001] getaddrinfo failed)"")); https://lise.cnc.fr: 503 Server Error: Service Unavailable for url: https://lise.cnc.fr/; https://www.europeanfilmgateway.eu/detail/Régions dévastées, Arras/cnc::cd024d874701e0702b626b710bc553ef: HTTPSConnectionPool(host='www.europeanfilmgateway.eu', port=443): Read timed out. (read timeout=8)"
