dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
bfi,bfi:2026-06-12T19:11:30Z,2026-06-12T19:11:30Z,,scripts/run_bfi_pipeline.py,BFI National Archive,bfi-national-archive,GB-BFI-NATIONAL-ARCHIVE,United Kingdom,Europe,Film and television archive,True,https://replay.bfi.org.uk/search,replay.bfi.org.uk,ok,200,acessivel,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em arquivo audiovisual público curado,702,702,766,https://replay.bfi.org.uk/search
bfi,bfi:2026-06-12T19:14:46Z,2026-06-12T19:14:46Z,,scripts/run_bfi_pipeline.py,BFI National Archive,bfi-national-archive,GB-BFI-NATIONAL-ARCHIVE,United Kingdom,Europe,Film and television archive,True,https://replay.bfi.org.uk/search,replay.bfi.org.uk,ok,200,acessivel,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em arquivo audiovisual público curado,702,702,766,https://replay.bfi.org.uk/search
bfi,bfi:2026-06-12T19:20:46Z,2026-06-12T19:20:46Z,,scripts/run_bfi_pipeline.py,BFI National Archive,bfi-national-archive,GB-BFI-NATIONAL-ARCHIVE,United Kingdom,Europe,Film and television archive,True,https://replay.bfi.org.uk/search,replay.bfi.org.uk,ok,200,acessivel,Disponível,Evidência pública detectável de audiovisual,Acesso aberto em arquivo audiovisual público curado,702,702,766,https://replay.bfi.org.uk/search
