institution,slug,country,continent,repository_code,archive_type,cinematheque_francaise_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155794-le-reve-d-abel-gance-erik-bullot-2024/,Le Rêve d'Abel Gance,Érik Bullot,Ficha pública HENRI da Cinémathèque française. duração: 10:12.,2024,Le Rêve d'Abel Gance,2024-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155589-tahiti-les-jours-du-retour-benjamin-delattre-2024/,Tahiti les jours du retour,Benjamin Delattre,Ficha pública HENRI da Cinémathèque française. duração: 1:11:13.,2024,Tahiti les jours du retour,2024-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154466-kotonaru-julien-suaudeau-2023/,Kotonaru. Portrait de mon sensei en sept tableaux,Julien Suaudeau,Ficha pública HENRI da Cinémathèque française. duração: 13:14.,2023,Kotonaru. Portrait de mon sensei en sept tableaux,2023-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155792-nos-levres-sont-les-miennes-laurens-saint-gaudens-2023/,Nos lèvres sont les miennes,Laurens Saint-Gaudens,Ficha pública HENRI da Cinémathèque française. duração: 10:07.,2023,Nos lèvres sont les miennes,2023-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153627-freedom-is-in-our-hands-babylon-13-2022/,Freedom Is in Our Hands,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 3:21.,2022,Freedom Is in Our Hands,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153635-irpin-a-week-from-liberation-babylon-13-2022/,Irpin. A Week from Liberation,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 5:01.,2022,Irpin. A Week from Liberation,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153629-shporik-babylon-13-2022/,Shporik,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 8:05.,2022,Shporik,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153633-this-is-our-monuments-babylon-13-2022/,This Is Our Monuments,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 3:56.,2022,This Is Our Monuments,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153634-those-who-left-their-homes-babylon-13-2022/,Those Who Left Their Homes,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 5:39.,2022,Those Who Left Their Homes,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153631-war-is-when-there-are-shootings-as-in-the-game-babylon-13-2022/,War Is When There Are Shootings. As in the Game,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 9:31.,2022,War Is When There Are Shootings. As in the Game,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153632-we-ve-stolen-the-tank-we-will-steal-putin-as-well-babylon-13-2022/,"We've Stolen the Tank, We Will Steal Putin As Well!",Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 10:09.,2022,"We've Stolen the Tank, We Will Steal Putin As Well!",2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153628-who-is-putin-babylon-13-2022/,Who Is Putin? A Train from Sloviansk to Uzhhorod,Babylon '13,Ficha pública HENRI da Cinémathèque française. duração: 22:52.,2022,Who Is Putin? A Train from Sloviansk to Uzhhorod,2022-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/149864-la-belle-epoque-de-michel-ocelot-theo-caillat-charles-murat-2021/,La Belle Époque de Michel Ocelot,"Théo Caillat, Charles Murat",Ficha pública HENRI da Cinémathèque française. duração: 13:26.,2021,La Belle Époque de Michel Ocelot,2021-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/142159-a-great-lamp-saad-qureshi-2019/,A Great Lamp,Saad Qureshi,Ficha pública HENRI da Cinémathèque française. duração: 1:20:31.,2019,A Great Lamp,2019-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/142162-green-house-armando-lamberti-2018/,Green House,Armando Lamberti,Ficha pública HENRI da Cinémathèque française. duração: 1:41:06.,2018,Green House,2018-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/139486-195-lewis-chanelle-aponte-pearson-2017/,195 Lewis,Chanelle Aponte Pearson,Ficha pública HENRI da Cinémathèque française. duração: 47:15.,2017,195 Lewis,2017-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136529-la-nuit-juste-avant-les-forets-hugo-becker-2017/,La Nuit juste avant les forêts,Hugo Becker,Ficha pública HENRI da Cinémathèque française. duração: 1:41:30.,2017,La Nuit juste avant les forêts,2017-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/139480-rukus-brett-hanover-2017/,Rukus,Brett Hanover,Ficha pública HENRI da Cinémathèque française. duração: 1:26:45.,2017,Rukus,2017-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136650-neighborhood-food-drive-jerzy-rose-2016/,Neighborhood Food Drive,Jerzy Rose,Ficha pública HENRI da Cinémathèque française. duração: 1:25:41.,2016,Neighborhood Food Drive,2016-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136450-rene-ou-le-roman-de-mon-pere-cecile-decugis-2016/,René ou Le roman de mon père,Cécile Decugis,Ficha pública HENRI da Cinémathèque française. duração: 29:29.,2016,René ou Le roman de mon père,2016-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136647-the-nine-katy-grannan-hannah-hughes-2016/,The Nine,"Katy Grannan, Hannah Hughes",Ficha pública HENRI da Cinémathèque française. duração: 1:38:41.,2016,The Nine,2016-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/144888-le-fantome-de-robinson-crusoe-patrice-guerin-2015/,Le Fantôme de Robinson Crusoé. Spectacle de lanterne magique,Patrice Guérin,Ficha pública HENRI da Cinémathèque française. duração: 1:10:29.,2015,Le Fantôme de Robinson Crusoé. Spectacle de lanterne magique,2015-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/144536-henri-langlois-vu-par-collectif-2014/,Henri Langlois vu par...,Collectif,Ficha pública HENRI da Cinémathèque française. duração: 31:00.,2014,Henri Langlois vu par...,2014-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://player.vimeo.com/video/1059672567?color=7db3af&texttrack=fr,L'Autre vie,Jérôme Prieur; France / 2014 / 7:14,"Film publicado em HENRI, plataforma de streaming gratuito da Cinémathèque française. | embed: https://player.vimeo.com/video/1059672567?color=7db3af&texttrack=fr | Avec Marie-Armelle Deguy (voix). Une femme, une voix erre dans la nuit à la recherche d'un corps... À la manière d'un bref conte fantastique, une exploration des réserves du musée Grévin parmi les mannequins abandonnés et les visages oubliés des figures de cire. Le film, réalisé à partir d'une séquence tournée en vue d'un long métrage documentaire qui devait s'intituler Un monde intermédiaire",2014,L'Autre vie,2014-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/144537-la-photo-andre-s-labarthe-2014/,La Photo,André S. Labarthe,Ficha pública HENRI da Cinémathèque française. duração: 16:35.,2014,La Photo,2014-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/139397-the-vanity-tables-of-douglas-sirk-mark-rappaport-2014/,The Vanity Tables of Douglas Sirk,Mark Rappaport,Ficha pública HENRI da Cinémathèque française. duração: 10:47.,2014,The Vanity Tables of Douglas Sirk,2014-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/121170-chit-chat-with-oysters-adrian-maben-2013/,Chit Chat With Oysters,Adrian Maben,Ficha pública HENRI da Cinémathèque française. duração: 52:35.,2013,Chit Chat With Oysters,2013-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/127343-fragments-electriques-n-7-yervant-gianikian-angela-ricci-lucchi-2013/,"Fragments électriques, n° 7. Kuchis Move Toward Bamian","Yervant Gianikian, Angela Ricci Lucchi",Ficha pública HENRI da Cinémathèque française. duração: 7:25.,2013,"Fragments électriques, n° 7. Kuchis Move Toward Bamian",2013-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145198-fragments-electriques-n-8-yervant-gianikian-angela-ricci-lucchi-2013/,"Fragments électriques, n° 8. Shooting Party","Yervant Gianikian, Angela Ricci Lucchi",Ficha pública HENRI da Cinémathèque française. duração: 9:02.,2013,"Fragments électriques, n° 8. Shooting Party",2013-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154796-fantasmagorie-laurent-mannoni-2011/,Fantasmagorie,Laurent Mannoni,Ficha pública HENRI da Cinémathèque française. duração: 50:56.,2011,Fantasmagorie,2011-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/119940-jean-epstein-young-oceans-of-cinema-james-june-schneider-2011/,"Jean Epstein, Young Oceans of Cinema",James June Schneider,Ficha pública HENRI da Cinémathèque française. duração: 1:08:09.,2011,"Jean Epstein, Young Oceans of Cinema",2011-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/114281-albatros-debout-malgre-la-tempete-jerome-diamant-berger-jean-marie-boulet-2010/,"Albatros, debout malgré la tempête","Jérôme Diamant-Berger, Jean-Marie Boulet",Ficha pública HENRI da Cinémathèque française. duração: 59:28.,2010,"Albatros, debout malgré la tempête",2010-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/109169-coeur-de-tigre-caroline-champetier-2009/,Cœur de tigre,Caroline Champetier,Ficha pública HENRI da Cinémathèque française. duração: 19:00.,2009,Cœur de tigre,2009-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155030-les-collections-d-appareils-chaab-mahmoud-2008/,Les Collections d'appareils,Chaab Mahmoud,Ficha pública HENRI da Cinémathèque française. duração: 7:25.,2008,Les Collections d'appareils,2008-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/126899-la-recta-provincia-raoul-ruiz-2007/,La Recta Provincia. Terre de sorciers,Raoul Ruiz,Ficha pública HENRI da Cinémathèque française. duração: 2:40:22.,2007,La Recta Provincia. Terre de sorciers,2007-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/127341-fragments-electriques-n-1-yervant-gianikian-angela-ricci-lucchi-2001/,"Fragments électriques, n° 1. Rom (Uomini)","Yervant Gianikian, Angela Ricci Lucchi",Ficha pública HENRI da Cinémathèque française. duração: 13:11.,2001,"Fragments électriques, n° 1. Rom (Uomini)",2001-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136447-paris-hiver-1986-1987-cecile-decugis-1999/,Paris hiver 1986-1987,Cécile Decugis,Ficha pública HENRI da Cinémathèque française. duração: 7:37.,1999,Paris hiver 1986-1987,1999-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/116341-traces-fantomes-le-musee-d-un-reve-fred-savioz-1999/,"Traces fantômes, le musée d'un rêve",Fred Savioz,Ficha pública HENRI da Cinémathèque française. duração: 45:43.,1999,"Traces fantômes, le musée d'un rêve",1999-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/76518-comment-devenir-cineaste-sans-se-prendre-la-tete-jacques-rozier-1995/,Comment devenir cinéaste sans se prendre la tête,Jacques Rozier,Ficha pública HENRI da Cinémathèque française. duração: 18:25.,1995,Comment devenir cinéaste sans se prendre la tête,1995-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154871-animali-criminali-yervant-gianikian-angela-ricci-lucchi-1994/,Animali criminali,"Yervant Gianikian, Angela Ricci Lucchi",Ficha pública HENRI da Cinémathèque française. duração: 7:02.,1994,Animali criminali,1994-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/109290-chambre-12-hotel-de-suede-claude-ventura-1993/,"Chambre 12, Hôtel de Suède",Claude Ventura,Ficha pública HENRI da Cinémathèque française. duração: 1:19:00.,1993,"Chambre 12, Hôtel de Suède",1993-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153773-des-taureaux-et-des-vaches-patricia-mazuy-1992/,Des taureaux et des vaches,Patricia Mazuy,Ficha pública HENRI da Cinémathèque française. duração: 1:01:00.,1992,Des taureaux et des vaches,1992-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154701-new-reve-karim-dridi-1989/,New-Rêve,Karim Dridi,Ficha pública HENRI da Cinémathèque française. duração: 29:17.,1989,New-Rêve,1989-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154260-comment-s-en-sortir-sans-sortir-raoul-sangla-1988/,Comment s'en sortir sans sortir,Raoul Sangla,Ficha pública HENRI da Cinémathèque française. duração: 58:11.,1988,Comment s'en sortir sans sortir,1988-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
