dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
cinematheque-suisse,cinematheque-suisse:2026-07-06T15:54:52Z,2026-07-06T15:54:52Z,,scripts/run_cinematheque_suisse_pipeline.py,Cinémathèque suisse,cin-math-que-suisse,CH-CINEMATHEQUE-SUISSE,Switzerland,Europe,National cinematheque with public metadata and onsite/authorized media access,True,https://api.memobase.ch/record/advancedSearch,api.memobase.ch,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso restrito/local por autorização institucional,298,0,4,https://api.memobase.ch/record/advancedSearch?q=type%3AFilm+AND+%2A%3Acsa-001&format=Json&size=40&offset=0
