institution,slug,country,continent,repository_code,archive_type,filmoteca_valenciana_detail_url,content_available_in_source,website_available,partner_site,platform,video_title,video_url,video_link,video_subject,video_description,video_date,embedded,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,"6 toros por Gallito, 6",https://www.restauracionesfilmoteca.com/cine-espanol/no-ficcion/6-toros-por-gallito-6/,https://player.vimeo.com/video/1053338870?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / não ficção; 6 TOROS POR GALLITO, 6. España, 1914. B/N. 21′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / não ficção | metadados da ficha: 6 TOROS POR GALLITO, 6. España, 1914. B/N. 21′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=6+TOROS+POR+GALLITO | Filmación de la corrida de toros de final de temporada de la Plaza de Toros de Valencia, celebrada el 17 de octubre de 1914, con seis toros del ganadero Sr. Contreras a cargo del diestro José Gómez Ortega, llamado Gallito III, y Joselito. La corrida está incompleta, y sólo se conservan las faenas de los tres primeros toros. La identificación de la película no está clara. Podría tratarse tanto de una producción de Ibérico Films (Barcelona), firma que aparece en los rótulos, como de una producción de Films H.B. Cuesta (Valencia), tal como señala la documentación: esta empresa anunció en el número de 31 de octubre de 1914 de la revista Arte y Cinematografía la película 6 toros por Gallito, 6, que recogía esta corrida. Y este es el título que hemos atribuido a esta restauración. Restaurada por la Filmoteca en 1999 en los laboratorios ISKRA (Madrid), a partir de una copia de exhibición incompleta en soporte nitrato recuperada por el Club Taurino de Castellón, y que se encontraba en mal estado de conservación, con importantes daños físicos y desordenada. Gracias a las crónicas de la prensa se pudo reordenar el material. De hecho, en el nitrato original hay una confusión entre el tercer y cuarto toro; dado que el empalme clave está fotografiado, es decir, es anterior a esta copia, se deduce que es un error de...",1914,True,,"6 toros por Gallito, 6",,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Alimentos de régimen Santiveri,https://www.restauracionesfilmoteca.com/cine-espanol/no-ficcion/alimentos-de-regimen-santiveri/,https://player.vimeo.com/video/1053359445?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / não ficção; ALIMENTOS DE RÉGIMEN SANTIVERI. Josep Serra Massana. España, [1932-1935]. B/N. 2′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / não ficção | metadados da ficha: ALIMENTOS DE RÉGIMEN SANTIVERI. Josep Serra Massana. España, [1932-1935]. B/N. 2′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=ALIMENTOS+DE+REGIMEN | Un obeso señor, un hombre con la pierna escayolada y una señora que lleva a su hijo en cochecito tratan de cruzar una calle con mucho tráfico, pero al intentarlo se tropiezan unos con otros y acaban en el suelo. Un guardia acude al lugar y constata que todos tienen problemas de salud, así que decide llevarlos a una tienda Santiveri , de donde salen estupendamente. Anuncio publicitario de los alimentos de régimen Santiveri realizado con técnicas de animación. Fue producido en los Estudios Serra Massana de Barcelona . Los rótulos finales hacen referencia a una tienda Santiveri ubicada en la ciudad de Valencia, en la calle San Fernando, 6. Dadas las pocas muestras que se conservan del cine de animación realizado en España, la película reviste gran interés. Restaurada por la Filmoteca en 2004. La copia sonora en soporte nitrato se duplicó en una copiadora con ventanilla húmeda para atenuar las rayas de la imagen y las de la banda sonora. Se obtuvo así un duplicado negativo combinado. Más información: Artigas i Candela, Jordi (2001): «Josep Serra Massana (1896-1980), pioner del cinema d’animació publicitari, i l’entorn de l’animació catalana a l’època de la República». En Cinematògraf, nº 3, pp. 175-208. Texto completo en pdf. Texto sobre la recuperación y restauración de...",1932-1935,True,,Alimentos de régimen Santiveri,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Alma torturada,https://www.restauracionesfilmoteca.com/cine-espanol/ficcion/alma-torturada/,https://player.vimeo.com/video/65712508?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / ficção; ALMA TORTURADA. Magí Murià. España, 1916. B/N con tintes. 70′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / ficção | metadados da ficha: ALMA TORTURADA. Magí Murià. España, 1916. B/N con tintes. 70′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=ALMA+TORTURADA | Emilia intenta ayudar a su hermano acusado injustamente del asesinato de una prostituta, pero su marido se opone por convencionalismos sociales. El doctor Morales, amigo de la familia y antiguo pretendiente de Emilia, le ayudará y acabará descubriendo la auténtica identidad del asesino. El 8 de junio de 1916 la productora Barcinógrafo anuncia la realización de dos películas más con Margarita Xirgu (1888-1969) , pero el rodaje se pospone hasta varios meses después por una enfermedad de la actriz. Finalmente, Alma torturada y La reina joven se estrenan a finales de año con bastante expectación debido a la inversión realizada por la compañía. La película se restauró en 1997, a partir de tres copias de proyección: dos en soporte triacetato o safety, procedentes de Filmoteca Española y reproducidas incorrectamente del negativo original en los años sesenta, por lo que se perdía la parte izquierda del fotograma, y una tercera, conservada por la Filmoteca, en formato mudo; es decir, con el encuadre completo, en soporte nitrato de celulosa virado y tintado, que sirvió de base para la ordenación narrativa y la coloración. Las imágenes afectadas por la descomposición presentaban manchas y pérdidas, por lo que debieron ser sustituidas por las mismas secuencias procedentes de las otras copias. Se subsanaron l...",1916,True,,Alma torturada,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Bellezas de la provincia de Castellón,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/bellezas-de-la-provincia-de-castellon/,https://player.vimeo.com/video/1054456760?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; BELLEZAS DE LA PROVINCIA DE CASTELLÓN. Joan Andreu Moragas. España, 1929. B/N con tintes. 23′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: BELLEZAS DE LA PROVINCIA DE CASTELLÓN. Joan Andreu Moragas. España, 1929. B/N con tintes. 23′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=BELLEZAS+DE+LA+PROVINCIA+DE+CASTELL%F3N | Película promocional sobre la provincia de Castellón, promovida y financiada por la Diputación Provincial de Castellón y rodada para su exhibición en la Exposición Iberoamericana de Sevilla y Barcelona. La producción se le encargó al cineasta valenciano Joan Andreu Moragas , quien la llevó a cabo a través de su productora, Ediciones Juan Andreu . Muestra imágenes de la fabricación de alpargatas en Vall de Uxò, de los baños minerales de Villavieja, de piezas cerámicas artísticas de la fábrica del Conde de Aranda de Alcora, de la producción cerámica y la Escuela provincial de cerámica de Onda, del balneario de Benasal, las cuevas del Civil de Tirig, vistas, fuentes y edificaciones emblemáticas de San Mateo, del Santuario de l’Avellà y estación de altura de Catí, el arco romano de Cabanes, rincones de la población de Segorbe… Otras poblaciones que aparecen son: Morella, Castellón con el Pinar del Grao, Benicarló, Vinaroz, y puntos emblemáticos de Peñíscola. La restauración, realizada en 2020 en los laboratorios ISKRA (Madrid), partió de una copia muda en soporte de nitrocelulosa, en blanco y negro y con tintes que, por el estado en el que se encontraba, debió de ser bastante proyectada. Además, la película tenía una longitud e 1400 metro...",1929,True,,Bellezas de la provincia de Castellón,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Benlliure,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/benlliure/,https://player.vimeo.com/video/83836862?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; BENLLIURE. España, 1947. B/N. 15′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: BENLLIURE. España, 1947. B/N. 15′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=2&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=BENLLIURE | Reportaje sobre el escultor valenciano Mariano Benlliure (1862-1947) realizado con motivo de su fallecimiento, y en el que se nos muestra su trabajo en el taller, así como varias de sus obras realizadas en terracota y bronce. Además, asistimos a algunas escenas de un homenaje público a su figura, en el que la autoridad le impone una banda y, también, a secuencias del funeral y sepelio en Valencia en las que aparecen varios planos de la capilla ardiente y del cortejo fúnebre hasta la llegada al Cementerio General de Valencia, donde se ubica el Panteón de la familia Benlliure. A lo largo de la película se identifican varios espacios y edificios públicos de la ciudad de Valencia: el Museo de Bellas Artes, el paseo de la Alameda, las calles del centro histórico o Barrio del Carmen, la Catedral y el Miguelete, la Basílica, la Plaza del Ayuntamiento, la Glorieta, el Puente de Real, el Monumento a Sorolla de la Malvarrosa y la misma playa con los tinglados del Puerto en segundo plano. La restauración de esta película, realizada en el año 2000 en los laboratorios ISKRA (Madrid), se hizo a partir de la película en soporte nitrato, de la que se obtuvo un duplicado negativo B/N en una copiadora óptica con ventanilla húmeda. Ésta logró fotografiar cada fotograma atenuando las rayas del original.",1947,True,,Benlliure,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Castigo de Dios,https://www.restauracionesfilmoteca.com/cine-valenciano/ficcion/castigo-de-dios/,https://player.vimeo.com/video/110339025?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / ficção; CASTIGO DE DIOS. Hipólito Negre. España, 1925. B/N con tintes. 83′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / ficção | metadados da ficha: CASTIGO DE DIOS. Hipólito Negre. España, 1925. B/N con tintes. 83′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=CASTIGO+DE+DIOS | Castigo de Dios fue el fruto del empeño personal de Hipólito Negre, un actor valenciano de teatro retirado en Faura (Castellón), quien logró que su socia en la explotación del cine local financiara el rodaje de este drama rural escrito por él mismo. Fue rodada en su pueblo natal, Lucena del Cid, y en Valencia, y contó con la colaboración de los vecinos del pueblo y de algunos personajes populares en distintas comarcas valencianas. El único técnico con experiencia era el operador José Gaspar , que se encontraba en aquellos momentos en Valencia colaborando con Maximiliano Thous . Se trata de una producción insólita, de carácter artesanal y semiprofesional, realizada totalmente al margen de la industria cinematográfica y dirigida principalmente a públicos rurales. Su argumento mantiene una historia típica del drama rural en boga en aquellos años en el cine español: un cacique (Rómulo) enriquecido de manera poco honrada, decide secundar las pretensiones amorosas de su hijo (Antón) que, con malas artes, quiere casarse con la hija del alcalde (María). Ésta, enamorada del criado del cacique (Pablo), se opone reiteradamente a esos deseos. La intervención del cura del pueblo, que recuerda a Rómulo su turbio pasado, soluciona el conflicto entre ambos pretendientes. El día de la boda entre los enamo...",1925,True,,Castigo de Dios,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Coronación de la Virgen de Castellón,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/coronacion-virgen-castellon/,https://player.vimeo.com/video/129197876?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; CORONACIÓN DE LA VIRGEN DE CASTELLÓN. Joan Andreu Moragas. España, 1924. B/N con tintes. 8′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: CORONACIÓN DE LA VIRGEN DE CASTELLÓN. Joan Andreu Moragas. España, 1924. B/N con tintes. 8′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=14&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=CORONACI%f3N | Anuncio publicado en el diario El pueblo el 7 de mayo de 1924 Reportaje sobre la monumental corrida de toros celebrada en Castellón con motivo de la Coronación de la Virgen del Lledó, filmado por el cineasta Joan Andreu Moragas . Actúan los diestros «La Rosa», «Montes» y «Gitanillo». Tras la presentación de las tres cuadrillas, sale al rejoneador Boltañés, quien se encarga de dos toros ante la indisposición del rejoneador Antonio Cañero. Seguidamente torea «La Rosa», que obtiene una ovación del público y la oreja del animal. Luego interviene «Montes» que es premiado con una oreja. El tercer toro es lidiado por «Gitanillo», que acaba con ovación popular y la concesión de las dos orejas. Tras la fiesta taurina tiene lugar el típico Ball Perdut en una calle de la ciudad; chicos y chicas con trajes regionales y castañuelas bailan ante un abundante público que, animados por la dolçaina y el tabalet , emulan a los danzantes. La película estuvo en cartel en el Cine Moderno de Valencia del 7 al 10 de mayo de 1924. El Pueblo: diario republicano de Valencia la anuncia el día 7 de mayo: «Estreno de la grandiosa película religiosa, tomada del natural «Coronación de la Virgen de Castellón» con otros festejos, entre ellos, corridas de toros y rejoneamiento de Boltañés». Resta...",1924,True,,Coronación de la Virgen de Castellón,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,"Corrida de beneficencia celebrada en Madrid el día 3 por los espadas Vicente Pastor, Gallo, Gallito y el célebre Belmonte",https://www.restauracionesfilmoteca.com/cine-espanol/no-ficcion/corrida-de-beneficencia-celebrada-en-madrid-el-dia-3-por-los-espadas-vicente-pastor-gallo-gallito-y-el-celebre-belmonte/,https://player.vimeo.com/video/1069130889?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / não ficção; CORRIDA DE BENEFICENCIA CELEBRADA EN MADRID EL DÍA 3 POR LOS ES PADAS VICENTE PASTOR, GALLO, GALLITO Y EL CÉLEBRE BELMONTE. José Gaspar. España, 1914. B/N. 5’","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / não ficção | metadados da ficha: CORRIDA DE BENEFICENCIA CELEBRADA EN MADRID EL DÍA 3 POR LOS ES PADAS VICENTE PASTOR, GALLO, GALLITO Y EL CÉLEBRE BELMONTE. José Gaspar. España, 1914. B/N. 5’ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=16&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=BELMONTE | Corrida de toros de Beneficencia celebrada en Madrid el 3 de mayo de 1914, en la Plaza de la carretera de Aragón -también denominada de Fuente del Berro, o de Goya-, y a la que asistieron los Reyes de España. El programa de la corrida consistió en ocho toros de Santa Coloma para Vicente Pastor, los hermanos Gómez, Gallo y Gallito, y Juan Belmonte. La dirección de este título de carácter documental corrió a cargo del pionero catalán Josep Gaspar i Serra . La filmación llegó a la Filmoteca incompleta y con una carencia importante en cuanto a sus rótulos. Además, la comparación de las imágenes y rótulos recuperados con las crónicas en la prensa de la corrida, constató que en el montaje del reportaje variaron el orden de las faenas. Para la identificación de la película fue fundamental la aportación del especialista en tauromaquia, y miembro de la Unión de Bibliófilos Taurinos, Manuel José Pons Gil. Restaurada en 2014, en los laboratorios ISKRA (Madrid). La copia que sirvió para la recuperación de este título había sido muy proyectada, y presentaba un estado muy deteriorado, con saltos de imagen, perforaciones picadas en grado máximo y muchas faltas que hubo que reconstruir. Para la duplicación del materia...",1914,True,,"Corrida de beneficencia celebrada en Madrid el día 3 por los espadas Vicente Pastor, Gallo, Gallito y el célebre Belmonte",,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,De la raza calé,https://www.restauracionesfilmoteca.com/cine-valenciano/ficcion/de-la-raza-cale/,https://player.vimeo.com/video/1064239312?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / ficção; DE LA RAZA CALÉ. Joaquín Pérez Arroyo. España, 1942. B/N. 9′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / ficção | metadados da ficha: DE LA RAZA CALÉ. Joaquín Pérez Arroyo. España, 1942. B/N. 9′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=DE+LA+RAZA | Primer cortometraje de animación del cineasta cordobés Joaquín Pérez Arroyo , realizado bajo el sello Publicidad Levante -empresa fundada en 1941 por Vicente Salabert- y con la colaboración de los Estudios de la Cinematografía Española Americana (CEA) de Madrid. La película, que narra el folclórico y accidentado nacimiento del pollito Rafael y su hermana gemela de un mismo huevo a ritmo de fandanguillo, se enmarca dentro de la abundante producción que este director realizó entre 1941 y 1959 para las firmas valencianas Juguetes Payá e Industrias Saludes, además de CIFESA , Publicidad Levante o su propia firma, PASSA. Además, este film, en el que como en otros tantos casos resultó decisiva la aportación de sus dos hijos —Joaquín y Alberto Pérez Maset— así como de las novias de estos —Tina Fayos y Matilde Morales— y Amparo NicolauAdemás, es una muestra de la aportación del denominado clan Arroyo a la conocida como «edad de oro» de la animación española desde el final de la Guerra Civil a los primeros años cincuenta. La restauración de la película, llevada a cabo en los laboratorios ISKRA (Madrid), se realizó a partir de una copia estándar en soporte nitrocelulosa, incompleta, que constaba de 263 metros a falta de otros 21 al principio. Dicha copia fue donada por Mª Consuelo y Rosa María Bernard Mora ju...",1942,True,,De la raza calé,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Don Juan Tenorio,https://www.restauracionesfilmoteca.com/cine-espanol/ficcion/don-juan-tenorio/,https://player.vimeo.com/video/1049623579?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / ficção; DON JUAN TENORIO. Alejandro Perla. España, 1952. B/N. 110′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / ficção | metadados da ficha: DON JUAN TENORIO. Alejandro Perla. España, 1952. B/N. 110′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=2&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=TENORIO | Don Juan Tenorio, acompañado de su fiel criado Ciutti, regresa a Sevilla para resolver la apuesta que hizo con Don Luis Mejía. Dicha apuesta consiste en cuál de los dos ha obrado peor con mejor Fortuna. Los dos quedan emplazados a una nueva apuesta, ya que han matado a un número similar de hombres y conquistado las mismas mujeres. La nueva apuesta consiste en que Don Juan tiene que conquistar a una novicia y a una doncella que esté a punto de casarse, el tiempo estipulado son seis días. Don Juan advierte a Don Luis que la doncella será Doña Ana de Pantoja, con la que Don Luis va a casarse. El que pierda pagará con su vida. Los dos van a parar a la cárcel, pero consiguen salir. Don Juan tiene menos tiempo y se arriesga hasta conquistar a Doña Ana en su propia casa. Algo sucede que Don Juan no ha previsto, se enamora de la novicia Doña Inés, la rapta y la conduce a su casa. Filmación de la representación teatral de Don Juan Tenorio, dirigida por Alejandro Perla según la obra homónima de José Zorrilla , y llevada a cabo por la Compañía de Teatro Nacional María Guerrero . Participan en ella algunos de los grandes talentos teatrales de la época, como Luis Escobar , en tareas de director, y Enrique Diosdado , José María Rodero y Adolfo Marsillach , entre los actores. Los decorados y figurines son obra de Salvado...",1952,True,,Don Juan Tenorio,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,El beso de la muerte,https://www.restauracionesfilmoteca.com/cine-espanol/ficcion/el-beso-de-la-muerte/,https://player.vimeo.com/video/65624552?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / ficção; EL BESO DE LA MUERTE. Magí Murià. España, 1916. B/N con tintes. 71′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / ficção | metadados da ficha: EL BESO DE LA MUERTE. Magí Murià. España, 1916. B/N con tintes. 71′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=EL+BESO+DE+LA+MUERTE | Luis apuesta con sus amigos que es capaz de conquistar a la hija de su antigua amante, la duquesa de Santauro. Dicha relación ha supuesto el descrédito social de la duquesa. Cuando la muchacha conoce la relación de su madre con Luis, en plena desesperación, ocasiona involuntariamente un incendio en el que muere la dama. El beso de la muerte es la tercera de las cinco películas que, entre 1915 y 1916, la productora Barcinógrafo realizó con Margarita Xirgu (1888-1969) , una de las más famosas actrices teatrales del momento, como protagonista. Se trata de melodramas ambientados en la alta sociedad, mayoritariamente rodados en interiores y en los que el amor y la muerte desempeñan un papel importante. Están claramente influidos por el teatro y por las películas italianas del momento, lujosos melodramas protagonizados por divas de gran repercusión. En general, gozaron de éxito de crítica y público. El resto de actores del elenco eran los integrantes de la compañía teatral de la actriz. De los cinco films rodados se han perdido los dos primeros y solo han llegado hasta nosotros los tres que conserva la Filmoteca. La restauración, fruto de la colaboración entre la Filmoteca y Filmoteca Española , partió de una copia de proyección cuya descomposición había dañado gravemente la imagen de algun...",1916,True,,El beso de la muerte,,Ficção cinematográfica,Plataforma externa de vídeo
