scope_level,scope,public_records,restricted_records,materialized_records_total,public_records_percent,restricted_records_percent,active_corpora_with_records,corpora_with_public_records,corpora_with_restricted_records,restricted_units_total,restricted_units_with_quantified_records,restricted_units_without_public_catalog,restricted_unit_codes,denominator_note,interpretation,rule_version
world,World,55769,25041,80810,69.01,30.99,53,47,11,10,8,2,"anf, cinematheque-suisse, dr, ecpad, estonian_film_archive, fiaf-cineteca-italiana, filmmuseum_dusseldorf, filmoteca_catalunya, filmoteca_espanola, ina",Percentual calculado somente sobre registros audiovisuais materializados no organismo. Há 2 unidade(s) restrita(s) sem volume quantificável porque não há catálogo público coletável.,"Índice alto indica predominância de registros materializados em superfície pública; registros pagos, autenticados ou de licenciamento ficam separados do denominador público.",2026-06-indice-dados-publicos-v2
continent,Europe,55741,25041,80782,69.0,31.0,52,46,11,10,8,2,"anf, cinematheque-suisse, dr, ecpad, estonian_film_archive, fiaf-cineteca-italiana, filmmuseum_dusseldorf, filmoteca_catalunya, filmoteca_espanola, ina",Percentual calculado somente sobre registros audiovisuais materializados no organismo. Há 2 unidade(s) restrita(s) sem volume quantificável porque não há catálogo público coletável.,"Índice alto indica predominância de registros materializados em superfície pública; registros pagos, autenticados ou de licenciamento ficam separados do denominador público.",2026-06-indice-dados-publicos-v2
continent,North America,28,0,28,100.0,0.0,1,1,0,0,0,0,,Percentual calculado somente sobre registros audiovisuais materializados no organismo.,"Índice alto indica predominância de registros materializados em superfície pública; registros pagos, autenticados ou de licenciamento ficam separados do denominador público.",2026-06-indice-dados-publicos-v2
