dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
cinearchives,cinearchives:2026-06-18T18:02:42Z,2026-06-18T18:02:42Z,,2026-06-18T18:02:42Z,2026-06-18T18:02:42Z,scripts/run_cinearchives_pipeline.py,1,1,1,48,48,1,3,1,1,1
cinearchives,cinearchives:2026-06-18T18:04:14Z,2026-06-18T18:04:14Z,,2026-06-18T18:04:14Z,2026-06-18T18:04:14Z,scripts/run_cinearchives_pipeline.py,1,1,1,48,48,1,3,1,1,1
cinearchives,cinearchives:2026-06-18T18:10:26Z,2026-06-18T18:10:26Z,,2026-06-18T18:10:26Z,2026-06-18T18:10:26Z,scripts/run_cinearchives_pipeline.py,1,1,1,48,48,1,3,1,1,1
