institution,slug,country,continent,repository_code,archive_type,luce_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M003025.mp4/playlist.m3u8,Un torneo nel Medio Evo,temi feste storiche luoghi Italia | italiana Produzione | Istituto Nazionale Luce,"Ficha pública do catálogo cinematográfico Archivio Luce. | código: M003025 | duração: 00:03:23 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | in un'arena gremita di uomini in abiti medievali, l'araldo a cavallo annuncia l'inizio del torneo un gruppo di cavalieri saluta il pubblico un altro gruppo di cavalieri entra nella lizza passando sotto un arco, sfila a cavallo i cavalieri si presentano alle autorità presenti sulla tribuna d'onore, incontro tra cavalieri , uno degli sfidanti colpisce l'altro, che cade a terra secondo assalto, un cavaliere colpito cade a terra il vincitore, a cavallo, accompagnato da un araldo si presenta alle autorità, il pubblico lo omaggia con il lancio di fiori i principi festeggiano il vincitore, una dama gli dona un fiore, il cavaliere annusa il fiore, i principi si allontanano",1925,Un torneo nel Medio Evo,1925-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M013908.mp4/playlist.m3u8,Vita Nova,"temi PNF industrializzazione italiana infrastrutture industria energetica industria siderurgica Opere pubbliche del fascismo Politica rurale del fascismo Regia Marina italiana esercitazioni militari industria aeronautica aerospaziale manifestazioni del regime fascista Regio Esercito Italiano Istituto Nazionale LUCE incontri e manifestazioni commerciali Fiera del Libro a Roma persone Mussolini, Benito Farinacci, Roberto Folgore, Viola, Cesare Giulio d'Ambra, Lucio Marinetti, Filippo Tommaso Antonelli, Luigi De Stefani, Alessandro luoghi Roma Italia centrale idroelettrica del Sagittario fiume Tevere Castel Sant'Angelo Bologna Firenze Genova Porto Marghera Trieste fiume Piave Santa Giusta Lent...","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M013908 ""Tre anni di ricostruzione/. Grande Visione Documentatrice del lavoro e dell'attività Nazionale/ 25 ottobre 1922 - 28 ottobre 1925"" (Dai titoli di testa) | duração: 01:05:18 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce crediti edizione : Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | le camicie nere in marcia lungo un grande viale di Roma un'aquila appollaiata su una vetta veduta aerea un treno in viaggio soggettiva del treno attraversa che una galleria la stazione di Cuneo, la ferrovia per Ventimiglia soggettiva dal treno del percorso della ferrovia un treno si ferma alla stazione, forse, di La spezia una locomotrice elettrica si muove sui binari un treno elettrico viaggia lungo la ferrovia, attraversa gallerie e paesaggi della liguria un elegante macchinista alla guida panoramica di Scanno una ragazza in costume tradizionale sorride all'operatore dall'alto gli impianti idroelettrici del Sagittario operai su impalcature a ridosso del grande bacino ponti tra le montagne edifici in costruzione ai piedi delle montagne, una strada in costruzione lungo un pendìo dal Tevere, tramonto su Roma, sullo sfondo campeggia San pietro il treno in viaggio sulla linea elettrificata...",1925,Vita Nova,1925-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M003024.mp4/playlist.m3u8,[Il] grande e il [pic]colo Trianon,temi Architettura turismo luoghi Versailles Grand Trianon a Versailles Petit Trianon a Versailles Tempio dell'amore a Versailles | italiana Produzione | Istituto Nazionale Luce,Ficha pública do catálogo cinematográfico Archivio Luce. | código: M003024 Alcuni palazzi di Versailles: il Grand e il Petit Trianon. | duração: 00:03:35 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | Alcuni palazzi di Versailles: il Grand e il Petit Trianon. | panoramica dei giardini del Grand Trianon una carrozza barocca di gala la facciata del Piccolo Trianon il Tempio dell'amore il mulino si specchia in un laghetto gente passeggia nel giardino della casa della Regina una scala conduce ad un laghetto il trianon domenica un giardino su diversi livelli la loggia sui giardini,1925,[Il] grande e il [pic]colo Trianon,1925-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M015901.mp4/playlist.m3u8,Aethiopia Etiopia,"temi etnografia ed etnologia Corpo degli Ascari matrimoni Politica coloniale del fascismo esplorazioni e colonie persone Civinini, Guelfo luoghi Etiopia Ghinda | italiana Produzione | Sindacato Istruzione Cinematografica (S.I.C.) crediti realizzazione : Civinini, Guelfo | Martini, Franco Si tratta della spedizione di Guelfo Civinini - giornalista del Corriere della Sera - verso il Lago Tana . Paesaggi e costumi africani.","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M015901 | duração: 00:15:17 | cor: b/n | som: muto | direção: Martini, Franco Si tratta della spedizione di Guelfo Civinini - giornalista del Corriere della Sera - verso il Lago Tana . Paesaggi e costumi africani. | língua: italiana | nacionalidade: italiana Produzione | produção: Sindacato Istruzione Cinematografica (S.I.C.) crediti realizzazione : Civinini, Guelfo | mídia pública detectada: 2 arquivo(s) | Si tratta della spedizione di Guelfo Civinini - giornalista del Corriere della Sera - verso il Lago Tana . Paesaggi e costumi africani. | due occidentali in abito coloniale, forse Civinini, seduti a terra nell'area di un accampamento parlano con due indigeni, seduti di fronte in piedi, alle spalle degli italiani, un gruppo di indigeni armati una delegazione di indigeni si avvicina al gruppo di italiani, poggia sul terreno doni di omaggio ai visitatori anfore, recipienti di uso locale, una cesta con uova, uno degli italiani afferra una gallina per le zampe due indigeni in un bosco trasportano con fatica una mucca magrissima un gruppo di indigeni attacca la mucca, la stende sul terreno, la uccide, gli indigeni ritagliano pezzi di carne con coltelli un indigeno con un'accetta taglia grossi pezzi di carne la canre viene pulita indigeni arrostiscono la carne sul fuoco, preparano una minestra in una scodella, stracci e vestiti appesi ai ramni degli alberi, una capanna rudimentale nell'area del'accampamento un indigeno poggia su...",1924,Aethiopia Etiopia,1924-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://patrimonio.archivioluce.com/luce-web/detail/IL3000085232/1/-2909.html?startPage=20,Dove si lavora per la grandezza d'Italia,"italiana Produzione | Sindacato Istruzione Cinematografica (S.I.C.) | Albertelli, Mario","Ficha pública do catálogo cinematográfico Archivio Luce. | cor: b/n | som: muto | direção: Albertelli, Mario | língua: italiana | nacionalidade: italiana Produzione | produção: Sindacato Istruzione Cinematografica (S.I.C.) | registro descritivo sem arquivo HLS/MP4 exposto na ficha",1924,Dove si lavora per la grandezza d'Italia,1924-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M022302.mp4/playlist.m3u8,Forme artistiche della natura Arte della natura.,temi celenterati Zoologia Biologia | italiana Produzione | Istituto Nazionale Luce,"Ficha pública do catálogo cinematográfico Archivio Luce. | código: M022302 Meduse - idroidi - polipi - idrozoi - l'eucharis - una colonia di beroe - salpe. Fantastiche fioriture vaganti, bizzarre decorazioni luminose dimostrano attraverso l'occhio dell'obbiettivo con quanta arte la natura sappia creare i suoi esseri. | duração: 00:08:23 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | Meduse - idroidi - polipi - idrozoi - l'eucharis - una colonia di beroe - salpe. Fantastiche fioriture vaganti, bizzarre decorazioni luminose dimostrano attraverso l'occhio dell'obbiettivo con quanta arte la natura sappia creare i suoi esseri. | le meduse ondeggiano nell'acqua il movimento di meduse nell'acqua idroidi nel mare i soli medusei aprono e chiudono i raggi un 'bosco' di idrozoi crisantemi marini sul fondale gli eucharis nell'acqua una colonia di Beroe un idrozoo al microscopio una fila di salpe oscilla nell'acqua animali marini filiformi",1924,Forme artistiche della natura Arte della natura.,1924-01-01,"Educação, ciência e natureza",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M003304.mp4/playlist.m3u8,Gemme francescane,temi Commemorazioni e rievocazioni religiose religione cattolica rievocazioni storiche Letteratura arti figurative architettura opere di Giotto turismo artigianato Ordine dei Francescani luoghi Umbria Toscana Assisi Spoleto Foligno Todi Duomo di Todi chiesa di San Damiano ad Assisi Siena Piazza del Campo a Siena Tempio di Minerva ad Assisi Cortona Gubbio Nocera Umbra Chiesa di San Francesco a Gubbio Basilica di Santa Maria degli Angeli di Assisi Monte della Verna Gualdo Tadino Città di Castello basilica di san Francesco ad Assisi torre del Mangia a Siena Lago Trasimeno Terni Trevi San Sepolcro Chiesa di San Rufino ad Assisi Eremo delle Carceri ad Assisi | italiana Produzione | Istituto Nazi...,"Ficha pública do catálogo cinematográfico Archivio Luce. | código: M003304 Il documentario illustra con delle fiction gli episodi principali della vita di San Francesco, mostrando i luoghi e i paesaggi umbri attraversati dal Santo o nei quali ha dimorato. | duração: 00:30:21 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce crediti Realizzazione : Falena, Ugo Realizzazione : Unione Cinematografica Educativa | mídia pública detectada: 2 arquivo(s) | Il documentario illustra con delle fiction gli episodi principali della vita di San Francesco, mostrando i luoghi e i paesaggi umbri attraversati dal Santo o nei quali ha dimorato. | le immagini scorrono sul paesaggio umbro intorno ad Assisi il fiume Tescio piazzette, vicoli, portici, scale ad Assisi veduta panoramica della basilica di San Francesco gruppi di turisti sostano davanti all'ingresso della basilica alcune donne espongono ricami e merletti artigianali sotto i portici facciata della chiesa nuova dove sorgeva la casa in cui nacque San Francesco ingresso della ""stalla"" in cui nacque Francesco la chiesa di San Rufino particolari architettonici fonte battesimale all'interno di San Rufino dove fu battezzato San Francesco fiction che mostra Francesco tra gli amici della brigata, mentre scherza, suona e canta rivolgendosi ad un gruppo di dame Francesco si allontana dai compagni, si avvicina ad un gruppo di poveri che giace ai piedi e intorno ad una fontana, regalando loro la propria borsa fiction con un altro episodio della vita di Francesco vedute panoramiche d...",1924,Gemme francescane,1924-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M017601.mp4/playlist.m3u8,Kino-Glaz Cine-Occhio,"temi La rivoluzione sovietica e lo stalinismo (1917-1939) etnografia ed etnologia danze folcloristiche Partito comunista dell'Unione sovietica Consumi i bambini industria alimentare Istruzione primaria processi produttivi Attività assistenziali medicina preventiva psichiatria radiofonia telefonia radio industria energetica droga e tossicodipendenze luoghi Russia | russa Produzione | Agenzia Statale Cinematografica Goskino crediti operatore : Kaufmann, N. | Vertov, Dziga","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M017601 | duração: 01:38:24 | cor: b/n | som: muto | direção: Vertov, Dziga | língua: russa | nacionalidade: russa Produzione | produção: Agenzia Statale Cinematografica Goskino crediti operatore : Kaufmann, N. | mídia pública detectada: 2 arquivo(s) | festa in un villaggio, i piedi delle contadine durante la danza le contadine ridono davanti alla cinepresa, una di loro si mette una mano in testa le contadine avanzano danzando un bambino suona la fisarmonica contadine danzano momenti delle danze, i volti delle contadine contadine danzano, attorno si vedono molti bambini, il bambino con la fisarmonica e altri bambini con in capelli rasati a zero alle sue spalle un uomo sorride e dice qualcosa una contadina danza e si rovescia in testa il contenuto di due bottiglie un giovane che indossa una camicia bianca e una cravatta parla con alcune giovani donne le danze continuano il giovane assiste alle danze in compagnia di una ragazza le danze continuano, alcune contadine battono il tempo con delle stoviglie metalliche, un contadino suona un tamburello una contadina e un contadino coi capelli rasati si baciano più volte durante le danze un gru...",1924,Kino-Glaz Cine-Occhio,1924-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M018501.mp4/playlist.m3u8,La mantide religiosa,"temi entomologia mantide religiosa aracnidi etologia | italiana Produzione | Istituto Nazionale Luce | Omegna, Roberto Uno dei più perfetti documentari scientifici prodotti dall'Istituto Luce: l'obbiettivo esplora con impeccabile chiarezza abitudini di vita ed emozionanti episodi nel mondo minuscolo degli insetti. Il maschio e la femmina - accoppiamento - una lotta fra rivali d'amore - cattura di una cavalletta da parte della mantide - costruzione della ooteca e deposizione delle uova - interno della ooteca - il nemico della mantide: l'insetto invescato nella rete e ucciso da un ragno.","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M018501 | duração: 00:28:28 | cor: b/n | som: muto | direção: Omegna, Roberto Uno dei più perfetti documentari scientifici prodotti dall'Istituto Luce: l'obbiettivo esplora con impeccabile chiarezza abitudini di vita ed emozionanti episodi nel mondo minuscolo degli insetti. Il maschio e la femmina - accoppiamento - una lotta fra rivali d'amore - cattura di una cavalletta da parte della mantide - costruzione della ooteca e deposizione delle uova - interno della ooteca - il nemico della mantide: l'insetto invescato nella rete e ucciso da un ragno. | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | Uno dei più perfetti documentari scientifici prodotti dall'Istituto Luce: l'obbiettivo esplora con impeccabile chiarezza abitudini di vita ed emozionanti episodi nel mondo minuscolo degli insetti. Il maschio e la femmina - accoppiamento - una lotta fra rivali d'amore - cattura di una cavalletta da parte della mantide - costruzione della ooteca e deposizione delle uova - interno della ooteca - il nemico della mantide: l'insetto invescato nella rete e ucciso da un ragno. | Mantidi religiose mangiano piccoli insetti sparsi su una superficie sulla superficie bianca si forma la scritta ""The mantis religiosa"", sotto la scritta due mantidi su rametti fioriti nido di mantidi fissato su un ramoscello il ramoscello viene fatto girare quattro nidi di mantidi posti su un piano mantidi zampettano intorno ai nidi nido di mantidi visto da vicino fem...",1924,La mantide religiosa,1924-01-01,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M020503.mp4/playlist.m3u8,La vita dei ragni Ragni Epeira (Vita dei),"temi entomologia aracnidi etologia | italiana Produzione | Istituto Nazionale Luce | Omegna, Roberto Il nido dell'epeira fasciata contnente il sacco delleuova - nascita dei piccoli e loro incubazione nell'interno del nido - uscita dei piccoli dal nido e tessitura della prima tela in comune - il ragno adulto: tessitura della rete - reti della epeira angolare e dell'epeira fasciata - fili della rete visti al microscopio - la caccia: cattura di un insetto incappato nella rete - cattura di una mantide - costruzione del nido e deposizione delle uova.","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M020503 | duração: 00:09:27 | cor: b/n | som: muto | direção: Omegna, Roberto Il nido dell'epeira fasciata contnente il sacco delleuova - nascita dei piccoli e loro incubazione nell'interno del nido - uscita dei piccoli dal nido e tessitura della prima tela in comune - il ragno adulto: tessitura della rete - reti della epeira angolare e dell'epeira fasciata - fili della rete visti al microscopio - la caccia: cattura di un insetto incappato nella rete - cattura di una mantide - costruzione del nido e deposizione delle uova. | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | Il nido dell'epeira fasciata contnente il sacco delleuova - nascita dei piccoli e loro incubazione nell'interno del nido - uscita dei piccoli dal nido e tessitura della prima tela in comune - il ragno adulto: tessitura della rete - reti della epeira angolare e dell'epeira fasciata - fili della rete visti al microscopio - la caccia: cattura di un insetto incappato nella rete - cattura di una mantide - costruzione del nido e deposizione delle uova. | Grandi bozzoli su rami fioriti: sullo sfondo panorama montano ragnatela attorno ad uno dei nidi decine di uova riprese al microscopio ragnetti escono dalle uova e si agitano fuori del bozzolo riprese accelerate dell'apertura dei tre bozzoli all'aperto ed uscita dei ragnetti alimentazione dei piccoli ragni riprese ingrandite dei ragni e della costruzione della ragnatela di un esemplare adulto il ragno lascia una z...",1924,La vita dei ragni Ragni Epeira (Vita dei),1924-01-01,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegD300/D061504.mp4/playlist.m3u8,La vita delle api,"temi Biologia apicultura Tecniche cinematografiche processi produttivi alimentazione luoghi Italia | italiana Produzione | Istituto Nazionale Luce Anno di produzione: 1924 crediti soggetto e sceneggiatura : Omegna, Roberto direzione e fotografia : Omegna, Roberto | Omegna, Roberto Il film illustra la meravigliosa organizzazione di questo utilissimo insetto nella sua vita in colonie e nella sua intelligente laboriosità. E' efficace dal lato propagandistico per l'incremento dell'apicoltura, che, razionalmente sviluppata, può dare, specie in alcune nostre regioni, una raccolta sempre più copiosa di profumato miele. Travaso delle api da un alveare villico in un'arnia a fondo mobile - lo sciamag...","Ficha pública do catálogo cinematográfico Archivio Luce. | código: D061504 | duração: 00:42:17 | cor: b/n | som: sonoro | direção: Omegna, Roberto Il film illustra la meravigliosa organizzazione di questo utilissimo insetto nella sua vita in colonie e nella sua intelligente laboriosità. E' efficace dal lato propagandistico per l'incremento dell'apicoltura, che, razionalmente sviluppata, può dare, specie in alcune nostre regioni, una raccolta sempre più copiosa di profumato miele. Travaso delle api da un alveare villico in un'arnia a fondo mobile - lo sciamaggio - la formazione dei favi nell'arnia - deposizione delle uova d... | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce Anno di produzione: 1924 crediti soggetto e sceneggiatura : Omegna, Roberto direzione e fotografia : Omegna, Roberto | mídia pública detectada: 2 arquivo(s) | Il film illustra la meravigliosa organizzazione di questo utilissimo insetto nella sua vita in colonie e nella sua intelligente laboriosità. E' efficace dal lato propagandistico per l'incremento dell'apicoltura, che, razionalmente sviluppata, può dare, specie in alcune nostre regioni, una raccolta sempre più copiosa di profumato miele. Travaso delle api da un alveare villico in un'arnia a fondo mobile - lo sciamaggio - la formazione dei favi nell'arnia - deposizione delle uova da parte della regina - le uova - nascita delle giovani api - l'ape regina: nascita, lotta con una rivale, il volo nuziale - Le operaie: raccolta del polline e del propole, la guardia all'alveare - la raccolta del miele. | Il titolo...",1924,La vita delle api,1924-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/MSIC0001.mp4/playlist.m3u8,Marina Militare Italiana,"temi Regia Marina italiana Esercitazioni navali nave Giulio Cesare Nave incrociatore Caio Duilio Nave incrociatore lanciamissili Andrea Doria persone Sirianni, Giuseppe","Ficha pública do catálogo cinematográfico Archivio Luce. | código: MSIC0001 Negli anni Venti del Novecento la Regia Marina aveva 4 unità di questo tipo: il Conte di Cavour, il Giulio Cesare, l' Andrea Doria e il Duilio; queste appartenevano rispettivamente alla classe ""Conte di Cavour"" (le prime due) e alla classe ""Duilio"" (le seconde due). Le due navi della classe ""Duilio"" vengono riprese più volte dalla nave su cui è realizzato il girato, nave che solo minuto17:03 dichiara la sua identità: all'inquadratura sul Comandante, segue quella sull'equipaggio e la ci... | duração: 00:11:09 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | Negli anni Venti del Novecento la Regia Marina aveva 4 unità di questo tipo: il Conte di Cavour, il Giulio Cesare, l' Andrea Doria e il Duilio; queste appartenevano rispettivamente alla classe | esterno giorno - inquadratura del passaggio di marinai con pacchi in mano, mentre passano sul ponte della nave ed si avviano ai loro spazi Marinai in riga, in due file, con i sacchi, sul ponte di prua della nave sotto il posto di comando i marinai sistemano i sacchi dentro spazi ricavati nella nave, qualcuno di loro entra negli spazi angusti per mettere in ordine i sacchi Sul ponte i marinai in fila, a dorso nudo, per le attività di pulizia della mattina. Un uomo in abiti civili sul ponte di comando. Inquadratura dall'alto verso il basso, dal ponte di comando, dei marinai che si lavano con acqua contenuta in grandi tini di legno. I marinai sorridono al cineopeatore. La scena ripetuta con un comando dato dall'alto. La nave è in navigazione....",1924,Marina Militare Italiana,1924-01-01,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
