dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
filmoteca_valenciana,filmoteca_valenciana:2026-07-16T19:57:29Z,2026-07-16T19:57:29Z,,2026-07-16T19:57:29Z,2026-07-16T19:57:28Z,scripts/run_filmoteca_valenciana_pipeline.py,1,1,1,70,70,1,3,1,1,1
filmoteca_valenciana,filmoteca_valenciana:2026-07-16T20:00:49Z,2026-07-16T20:00:49Z,,2026-07-16T20:00:49Z,2026-07-16T20:00:48Z,scripts/run_filmoteca_valenciana_pipeline.py,1,1,1,70,70,1,5,1,1,1
