institution,slug,country,continent,repository_code,archive_type,aqshf_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/prishja-e-xhamise/,Prishja e xhamise,Xhirime arkivore bruto,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: IV/1-x | duração: 0:33 | croma: Bardhë e zi | local: Shqiperi | produtor: Kinostudio “Shqipëria e re | Materialet janë pa zë. | Pamje e nje xhamie te rrenuar dhe dikush qe prixh minaren me kazem. Prishja e objekteve te kultit. Vendndodhja e xhamise eshte e pa identifikuar.,2026-01-30,Prishja e xhamise,2026-01-30,Documentário e registro histórico,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/kur-bien-sirenat/,Kur bien sirenat,Dokumentar ushtarak,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: V/2-10 | duração: 33 | croma: Bardhë e Zi | local: Shqiperi | produtor: Kinostudio “Shqiperia e re” dhe Sektori i Prodhimit Kinematografik te Ushtrise Popullore | Film dokumentar ushtarak mesimor mbi veprimet e forcave vullnetare dhe te popullesise per vetembrojtje, per mbrojtjen e qytetit dhe likuidimin e pasovave ne rast sulmi ajror armik. | Film dokumentar ushtarak mesimor mbi veprimet e forcave vullnetare dhe te popullesise per vetembrojtje, per mbrojtjen e qytetit dhe likuidimin e pasovave ne rast sulmi ajror armik.",2026-01-24,Kur bien sirenat,2026-01-24,Documentário e registro histórico,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/178644/,178644,Film artistik,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: bosh | Kodi i referencës bosh Titulli Sinopsi Çmime Skenarist Teksti Regjisor Kompozitor Operator Piktor Montazhier Zëri Aktorë Kategoria Film artistik Kroma Viti i prodhimit Viti i…,2024-01-25,178644,2024-01-25,Ficção cinematográfica,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/174743/,174743,Documentaries,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/2-1026 | Kodi i referencës I/2-1026 Titulli Sinopsi Çmime Skenarist Teksti Regjisor Kompozitor Operator Piktor Montazhier Zëri Kategoria Documentaries Kroma Viti i prodhimit Viti i premierës Numri…,2023-12-17,174743,2023-12-17,Documentário e registro histórico,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/aksion-per-ndertimin-e-banesave/,Aksion per ndertimin e banesave,Dokumentare,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/2-361 | direção: Fehmi Hoshafi | câmera: Hamdi Ferhati | duração: 9:26 | croma: Bardhe e zi/td> | local: Shqiperi | produtor: Kinostudio “Shqiperia e re” | Filmi i kushtohet aksionit me goditje te perqendruar per ndertim banesash ne Peshkopi. | Kodi i referencës I/2-361 Titulli Aksion per ndertimin e banesave Sinopsi Pamje e pergjithshme e Peshkopise. Makina me vullnetare vijne ne Peshkopi. Pamje malesh me…,2023-12-17,Aksion per ndertimin e banesave,2023-12-17,Documentário e registro histórico,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/kuvend-i-zjarrte-i-unitetit-vizita-e-ramiz-alise-ne-rrethin-e-korces-ersekes-dhe-pogradecit/,"Kuvend i zjarrte i unitetit. Vizita e Ramiz Alisë në rrethin e Korçës, Ersekës dhe Pogradecit",Documentaries,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/2-955 | local: Shqiperi | produtor: Kinostudio “Shqiperia e re” | Kodi i referencës I/2-955 Titulli Kuvend i zjarrte i unitetit. Vizita e Ramiz Alisë në rrethin e Korçës, Ersekës dhe Pogradecit Sinopsi Dokumentar për vizitën…",2023-12-17,"Kuvend i zjarrte i unitetit. Vizita e Ramiz Alisë në rrethin e Korçës, Ersekës dhe Pogradecit",2023-12-17,Documentário e registro histórico,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/3-ne-1/,3 në 1,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-175 | croma: Me ngjyra | Kodi i referencës I/4-175 Titulli 3 në 1 Sinopsi Skenarist Regjisor Kompozitor Operator Piktor Montazhier Zëri Kategoria Filma vizatimorë Kroma Me ngjyra Viti Kohëzgjatja (në…,2023-11-02,3 në 1,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/abetarja-dhe-zogjet-e-oltes/,Abetarja dhe zogjet e Oltes,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-121 | direção: Bujar Erebara | câmera: Vangjush Valla | duração: 6.5 | croma: Me ngjyra | Kodi i referencës I/4-121 Titulli Abetarja dhe zogjet e Oltes Sinopsi Oltes se vogel i pelqejne shume zogjte e vegjel qe jane ne Abetare. Ajo…,2023-11-02,Abetarja dhe zogjet e Oltes,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/agroni-dhe-nafta/,Agroni dhe nafta,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-22 | direção: Boris Ikonomi | câmera: Tomi Vaso | duração: 7.2 | croma: Me ngjyra | Kodi i referencës I/4-22 Titulli Agroni dhe nafta Sinopsi Agron kerkon te pastroje me nje shishe nafte qe merr ne laboratorin e shkolles, por shoqet…",2023-11-02,Agroni dhe nafta,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/ah-lepurusha-lepurusha/,"Ah lepurusha, lepurusha!",Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-37 | direção: Artan Maku | câmera: Diana Diamanti | duração: 9.1 | croma: Me ngjyra | Kodi i referencës I/4-37 Titulli Ah lepurusha, lepurusha! Sinopsi Debora ka mbuluar gjithshka dhe lepurushat nga qe s’kane c’te hane, brejne lekuret e pemeve te…",2023-11-02,"Ah lepurusha, lepurusha!",2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/aksioni-dhe-lodrat/,Aksioni dhe lodrat,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-14 | direção: Vlash Droboniku | câmera: Tomi Vaso | duração: 8.2 | croma: Me ngjyra | Kodi i referencës I/4-14 Titulli Aksioni dhe lodrat Sinopsi Agimi i vogel i ben bisht aksionit te organizuar nga yllkat e pallatit per pastrimin. Ai…,2023-11-02,Aksioni dhe lodrat,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/arbitri-arbitri/,"Arbitri, arbitri",Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-134 | direção: Sokol Xhahysa | câmera: Beqir Vaqari | duração: 12 | croma: Me ngjyra | Kodi i referencës I/4-134 Titulli Arbitri, arbitri Sinopsi Pasi na jepen aspekte nga nje ndeshje futbollli ku tifozlleku eshte shume i madh, vihet re se…",2023-11-02,"Arbitri, arbitri",2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/arushi-hap-toke-te-re/,Arushi hap toke te re,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-18 | direção: Tonin Vuksani | câmera: Tomi Vaso | duração: 5 | croma: Me ngjyra | Kodi i referencës I/4-18 Titulli Arushi hap toke te re Sinopsi Kafshet e pyllit me ne krye arushin fillojne te hapin toke te re. Ja…,2023-11-02,Arushi hap toke te re,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/arushi-kerkon-babane/,Arushi qe kerkonte babane,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-30 | direção: Tonin Vuksani | câmera: Diana Diamanti | duração: 7 | croma: Me ngjyra | Kodi i referencës I/4-30 Titulli Arushi qe kerkonte babane Sinopsi Nje arush i vogel ka humbur rrugeve te pyllit. Kafshet e gjejne ate duke qare…,2023-11-02,Arushi qe kerkonte babane,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/autogol/,Autogol,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-33 | direção: Bujar Kapexhiu | câmera: Diana Diamanti | duração: 6.5 | croma: Me ngjyra | Kodi i referencës I/4-33 Titulli Autogol Sinopsi Filmi kritikon disa puntore tifoze te semure te cilet bejne pune shkel e shko vetem qe te arrijne…,2023-11-02,Autogol,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/balada-e-druvarit-plak/,Balada e druvarit plak,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-169 | direção: Rikarda Nova | câmera: Leonard Dori | croma: Me ngjyra | Kodi i referencës I/4-169 Titulli Balada e druvarit plak Sinopsi Fshati me debore. Pamje e shtepise dhe oxhaku i saj. Plaku qe ecen neper bore….,2023-11-02,Balada e druvarit plak,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bashke-me-perendimin-e-diellit/,Bashke me perendimin e diellit,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-166 | direção: Artur Dauti | câmera: Leonard Dori | croma: Me ngjyra | Kodi i referencës I/4-166 Titulli Bashke me perendimin e diellit Sinopsi Personazhi qe ngrihet i terbuar nga zhurma e njerezve qe vrapojne. Edhe ai fillon…,2023-11-02,Bashke me perendimin e diellit,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bese-ujku/,Besë ujku,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-193 | direção: Gjin Varfi | câmera: Sonja Mamaqi | duração: 4:50 | croma: Me ngjyra | Kodi i referencës I/4-193 Titulli Besë ujku Sinopsi Skenarist Engjëllushe Sanxhaku Regjisor Gjin Varfi Kompozitor Mira Meçule, formulim Operator Sonja Mamaqi Piktor Gjin Varfi Montazhier…",2023-11-02,Besë ujku,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/biba/,Biba,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-157 | direção: Shaqir Veseli | câmera: Leonard Dori | duração: 4.9 | croma: Me ngjyra | Kodi i referencës I/4-157 Titulli Biba Sinopsi Nje bibe e vogel qe sapo ka dale nga veza fillon te kerkoje ushqim. Ne fillim ajo sheh…,2023-11-02,Biba,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bilbili-dhe-mbreti/,Bilbili dhe mbreti,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-196 | direção: Bertrand Shijaku | câmera: Leonard Dorri | duração: 7:23 | croma: Me ngjyra | Kodi i referencës I/4-196 Titulli Bilbili dhe mbreti Sinopsi Njëherë e një kohë, ishte një mbret që zotëronte shumë kopshte dhe pallate hyjnore. Por thesari…",2023-11-02,Bilbili dhe mbreti,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bilbili-mendjelehte/,Bilbili mendjelehte,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-52 | direção: Artur Dauti | câmera: Petrit Rexha | duração: 5 | croma: Me ngjyra | Kodi i referencës I/4-52 Titulli Bilbili mendjelehte Sinopsi Bilbili i vogel hyn ne nje kafaze-gracke dhe nuk i degjon keshillat e te riturve. Kur mbetet…,2023-11-02,Bilbili mendjelehte,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bishti/,Bishti,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-36 | direção: Tonin Vuksani | câmera: Diana Demi | duração: 13 | croma: Me ngjyra | Kodi i referencës I/4-36 Titulli Bishti Sinopsi Kavja e vogel qe s’ka bisht eshte e merzitur per kete mangesi te saj dhe ka zili cilido…,2023-11-02,Bishti,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bleta-dhe-pellumbi/,Bleta dhe pellumbi,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-93 | direção: Xhovalin Delia | câmera: Tomi Vaso | duração: 9 | croma: Me ngjyra | Kodi i referencës I/4-93 Titulli Bleta dhe pellumbi Sinopsi Nje dite me shi, nje blete e vogel bie ne nje pellg me uje. Nuk kalon…",2023-11-02,Bleta dhe pellumbi,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bleta-e-vogel/,Bleta e vogel,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-78 | direção: Vlash Droboniku | câmera: Beqir Vaqari | duração: 10 | croma: Me ngjyra | Kodi i referencës I/4-78 Titulli Bleta e vogel Sinopsi Bleta e vogel, dembele dhe e pavemendeshme, mbasi e peson nga grerezat genjeshtare dhe qylexhesha, u…",2023-11-02,Bleta e vogel,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/bredhi-midis-nesh/,Bredhi midis nesh,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-46 | direção: Artan Maku | câmera: Diana Diamanti | duração: 8 | croma: Me ngjyra | Kodi i referencës I/4-46 Titulli Bredhi midis nesh Sinopsi Kafshet e vogla te pyllit, te bashkuara dhe te vendosura, i japin nje mesim te mire…",2023-11-02,Bredhi midis nesh,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/breshka-dhe-lepuri/,Breshka dhe lepuri,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-97 | direção: Artur Muharremi | câmera: Jovan Kondakçiu | duração: 10 | croma: Me ngjyra | Kodi i referencës I/4-97 Titulli Breshka dhe lepuri Sinopsi Breshka e ngadalte i jep nje mesim te mire lepurit te shpejte dhe zogut qe vazhdimishte…,2023-11-02,Breshka dhe lepuri,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/burri-eshte-burre/,Burri eshte burre,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-108 | direção: Robert Qafzezi | câmera: Jovan Kondakçiu | duração: 9 | croma: Me ngjyra | Kodi i referencës I/4-108 Titulli Burri eshte burre Sinopsi Nje burre i propozon plot dashuri nje shoqes se tij per t’u martuar. Cifti i ri…,2023-11-02,Burri eshte burre,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/busti/,Busti,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-101 | direção: Artur Dauti | câmera: Tomi Vaso | duração: 5 | croma: Me ngjyra | Kodi i referencës I/4-101 Titulli Busti Sinopsi Ne qytet eshte vendosur te ngrihet busti i Duces. Femijet nje nate me pare i japin vere rojes…,2023-11-02,Busti,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/cunami/,Cunami,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-200 | croma: Me ngjyra | Kodi i referencës I/4-200 Titulli Cunami Sinopsi Skenarist Regjisor Kompozitor Operator Piktor Montazhier Zëri Kategoria Filma vizatimorë Kroma Me ngjyra Viti Kohëzgjatja (në minuta) ©…,2023-11-02,Cunami,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/dashuri-ne-kater-stine/,Dashuri ne kater stine,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-164 | direção: Artan Maku | câmera: Leonard Dori | croma: Me ngjyra | Kodi i referencës I/4-164 Titulli Dashuri ne kater stine Sinopsi Personazhi yne ne mes te rremujes se qytetit. Kudo qe shkon perplaset sa nga nje…,2023-11-02,Dashuri ne kater stine,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/ndryshimi/,Dhe ndërroi lëkurë…,Filma vizatimorë,Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-181 | direção: Gjin Varfi | câmera: Sonja Mamaqi | duração: 4:37 | croma: Me ngjyra | Kodi i referencës I/4-181 Titulli Dhe ndërroi lëkurë… Sinopsi Skenarist Engjëllushe Sanxhaku Regjisor Gjin Varfi Formulimi Muzikor Mira Meçule Operator Sonja Mamaqi Piktor Gjin Varfi…,2023-11-02,Dhe ndërroi lëkurë…,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
Arkivi Qendror Shtetëror i Filmit / The Albanian National Film Archive,arkivi-qendror-shtet-ror-i-filmit-the-albanian-national-film-archive,Albania,Europe,AL-AQSHF,Institutional film archive,https://aqshf.gov.al/,True,True,https://aqshf.gov.al/,AQSHF,https://aqshf.gov.al/motion_picture/dhelpra-dhe-iriqi/,Dhelpra dhe iriqi,Filma vizatimorë,"Registro descritivo público do catálogo Motion Pictures do AQSHF; ficha audiovisual sem pressupor player aberto ou download de mídia. | código de referência: I/4-31 | direção: Artan Maku | câmera: Diana Diamanti | duração: 5 | croma: Me ngjyra | Kodi i referencës I/4-31 Titulli Dhelpra dhe iriqi Sinopsi Dhelpra, ne rolin e hajdutit, ha cdo dite kokrra te pjekura nga fiku i nje fshatari….",2023-11-02,Dhelpra dhe iriqi,2023-11-02,Animação,Catálogo descritivo audiovisual institucional
