dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
archipop,archipop:2026-05-29T16:48:33Z,2026-05-29T16:48:33Z,,scripts/run_archipop_pipeline.py,ARCHIPOP,archipop,FR-ARCHIPOP,France,Europe,Institutional audiovisual archive,True,https://lesfilms.archipop.org/,lesfilms.archipop.org,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Outra forma pública de acesso,57,57,67,https://lesfilms.archipop.org/
archipop,archipop:2026-05-29T16:52:58Z,2026-05-29T16:52:58Z,,scripts/run_archipop_pipeline.py,ARCHIPOP,archipop,FR-ARCHIPOP,France,Europe,Institutional audiovisual archive,True,https://lesfilms.archipop.org/,lesfilms.archipop.org,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Outra forma pública de acesso,58,58,68,https://lesfilms.archipop.org/
