dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
anf,anf:2026-06-08T16:50:05Z,2026-06-08T16:50:05Z,,2026-06-08T16:50:05Z,2026-06-08T16:50:05Z,scripts/run_anf_pipeline.py,1,1,1,8,8,1,3,1,1,1
anf,anf:2026-06-08T16:51:39Z,2026-06-08T16:51:39Z,,2026-06-08T16:51:39Z,2026-06-08T16:51:39Z,scripts/run_anf_pipeline.py,1,1,1,8,8,1,3,1,1,1
anf,anf:2026-06-08T16:52:39Z,2026-06-08T16:52:39Z,,2026-06-08T16:52:39Z,2026-06-08T16:52:39Z,scripts/run_anf_pipeline.py,1,1,1,8,8,1,2,1,1,1
anf,anf:2026-06-08T16:55:31Z,2026-06-08T16:55:31Z,,2026-06-08T16:55:31Z,2026-06-08T16:55:31Z,scripts/run_anf_pipeline.py,1,1,1,8,8,1,2,1,1,1
