institution,slug,country,continent,repository_code,archive_type,barch_detail_url,content_available_in_source,website_available,partner_site,partner_domain,status,http_code,integrity_status,final_url,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,priority_review,warning,error
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,europeanfilmgateway.eu,ok,200,acessivel,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,177,176,206,media,"Corpus institucional incorporado pelo recorte público do Bundesarchiv-Filmarchiv no European Film Gateway. A unidade custodial é o Bundesarchiv; o EFG é superfície agregadora de acesso. O EFG anunciou 179 resultados de vídeo; a rodada registrou 177 URLs barch:: de 177 URLs de detalhe encontradas, com 176 fichas abertas. A página oficial informa mais de 250.000 filmes documentais e de ficção no Film Archive e uma seleção disponível em streaming no Digitaler Lesesaal; este corpus não afirma exaustividade do acervo interno. Nenhum arquivo de mídia é baixado. A divergência entre total anunciado e fichas do prefixo custodial barch:: fica registrada como limite da superfície EFG, não como totalidade do arquivo. A completude deve ser lida com cautela por falha de paginação ou ficha.",https://www.europeanfilmgateway.eu/detail/...weil es vernünftig ist/barch::79f34d8e0b12fb25d1d34dcfcffd8968: 403 Client Error: Forbidden for url: https://www.europeanfilmgateway.eu/detail/...weil%20es%20vern%C3%BCnftig%20ist/barch::79f34d8e0b12fb25d1d34dcfcffd8968
