dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
far,far:2026-07-17T18:55:05Z,2026-07-17T18:55:05Z,,scripts/run_far_pipeline.py,Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,FR-FAR,France,Europe,Local audiovisual archive with public film catalog,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,far.memoirefilmiquenouvelleaquitaine.fr,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Outra forma pública de acesso,479,479,484,https://far.memoirefilmiquenouvelleaquitaine.fr/films
far,far:2026-07-17T18:59:22Z,2026-07-17T18:59:22Z,,scripts/run_far_pipeline.py,Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,FR-FAR,France,Europe,Local audiovisual archive with public film catalog,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,far.memoirefilmiquenouvelleaquitaine.fr,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Outra forma pública de acesso,479,479,484,https://far.memoirefilmiquenouvelleaquitaine.fr/films
