institution,slug,country,continent,repository_code,archive_type,autrefois_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/,ok,200,0,0,Site institucional da Fondation Autrefois Genève.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos-sitemap.xml,ok,200,0,0,Sitemap público do tipo `aiovg_videos`.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,ok,200,0,0,"Endpoint público WordPress `aiovg_videos`, usado como rota catalográfica online.",
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos?per_page=100&page=1&_fields=id%2Cdate%2Cslug%2Ctitle%2Clink%2Ccontent%2Cexcerpt%2Caiovg_tags,ok,200,8,0,Página única do endpoint WordPress público `aiovg_videos`.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/metiers-de-la-production-delectricite/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/metiers-du-traitement-de-leau/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/metiers-de-lindustrie-alimentaire/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/recycleur/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/tuilier/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/metiers-du-bois/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/developpement-et-mutation-des-zones-industrielles-a-geneve/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
Fondation Autrefois Genève,fondation-autrefois-gen-ve,Switzerland,Europe,CH-AUTREFOIS-GENEVE,Institutional audiovisual archive,https://www.autrefoisgeneve.ch/,True,True,https://www.autrefoisgeneve.ch/wp-json/wp/v2/aiovg_videos,https://www.autrefoisgeneve.ch/aiovg_videos/dechets/,ok,200,1,1,Página pública `aiovg_videos`; player HTML verificado sem baixar mídia.,
