dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
european-film-gateway,european-film-gateway:2026-05-18T17:18:59Z,2026-05-18T17:18:59Z,,2026-05-18T17:18:59Z,2026-05-18T17:18:59Z,scripts/run_european_film_gateway_pipeline.py,1,0,0,0,0,1,0,1,0,0
european-film-gateway,european-film-gateway:2026-05-18T17:27:52Z,2026-05-27T16:48:04Z,,2026-05-18T17:27:52Z,2026-05-27T16:48:04Z,scripts/build_european_film_gateway_analytics.py,1,0,0,0,0,1,0,1,0,0
