institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Impromptu%20balear%20(part%202)/asim::36560eb811c346b1b1a06bd7c5ecb2db,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Flor%20de%20espino/asim::86f0ae687a48dc0e5aa9c3c6e82a9da9,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Temps%20de%20formatjar/asim::441a76e83fc3d45b37c11ad0a6c3140e,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Temps%20de%20tondre/asim::735c6f818efa3163c933fec6296fc7fb,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Crucero%20mar%C3%ADtimo%20Vuelta%20a%20Mallorca%20(part%201)/asim::01c87037f69e9b477a536ad8cd345ef7,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Crucero%20mar%C3%ADtimo%20Vuelta%20a%20Mallorca%20(part%202)/asim::1e5821407f198b6a3b43c4e8e1e105b2,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Viure%20a%20Mallorca%20V%20(part%201)/asim::167b348730829c9c68bc631b377b9f09,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Viure%20a%20Mallorca%20V%20(part%202)/asim::b119d48ad68a20d453deb1f1a6631f17,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Viure%20a%20Mallorca%20V%20(part%203)/asim::ee89cf13af9629d81e61dde532c576d9,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Temps%20de%20mar%C3%A8s%20(part%201)/asim::e80cf3d4776877f966e249c89d058eb5,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Temps%20de%20mar%C3%A8s%20(part%202)/asim::00a696a6ab81c998af60e097de641103,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/El%20baratillo%20de%20Palma/asim::218bdc7a50df542cea1cb2bb6d867db8,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Festa%20de%20l%E2%80%99Estendard/asim::2c12297428f26f89ec9fb5616ab38de1,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Torrent%20de%20Pareis%20(part%201)/asim::2ec4d5f7bcf024313617435167422c34,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Torrent%20de%20Pareis%20(part%202)/asim::8ec31375147504fab25a9648c2c1aeab,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Col%C3%B2nia%20de%20Sant%20Jordi%20a%20Port%20de%20S%C3%B3ller%20i%20tornada/asim::87a96e837fd333fd1404cd4b24ce6475,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/El%20secreto%20de%20la%20Pedriza%20(pr%C3%B2leg)/asim::111c8db83c00f0556f0875a2f3887a58,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/El%20secreto%20de%20la%20Pedriza%20(ep%C3%ADleg)/asim::012ff814cd778c13c491d08070080afa,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/La%20neu%20a%20Mallorca%20al%201929/asim::afde92a2893589549e5e7ac3362720d9,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/La%20fiesta%20del%20Pedal/asim::d5f454f7c939cdefbd3c0a3071893091,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/7%C3%A8%20centenari%20de%20la%20conquesta%20de%20Mallorca/asim::6980468c5f1666035e67b1f9626c9851,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/L%E2%80%99entorn%20de%20l%E2%80%99illa%20Moltona/asim::6a069d09068faa7d8751dba429024298,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,"https://www.europeanfilmgateway.eu/detail/Moretons,%20cossiers%20i%20indis%20a%20Manacor/asim::046bb8cde78272f0d78e06ea1cf4db95",ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/L%E2%80%99home%20aranya/asim::76d64ea0791a896d5d5dd42e154a4411,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Formentor/asim::36451d5c4b0fe194705a5e9447f0cb17,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Fira%20del%20Ram/asim::3efa692bcb6c2e5de6b81e11738a2103,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Cursa%20de%20braus%20i%20toreig%20c%C3%B2mic/asim::b4ac5a0eb669c93dfe551701df9b92e6,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/El%20carnaval%20a%20Palma/asim::78882ff959e5076e9e0bdfe7292e7d4c,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Imatges%20de%20Pollen%C3%A7a/asim::0816cebe2a908c94c4bfbf68d1a0e0df,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Visita%20de%20Niceto%20Alcal%C3%A1%20Zamora%20a%20Palma/asim::53cf289e64845e116d2bbd3c7e3d9a21,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Ciutat%20Jard%C3%AD/asim::626ef1874d4d0a75ebd5113158dbc140,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Serra%20de%20Tramuntana/asim::151ecf5d81d41846dfd15c3ea1946492,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Excursi%C3%B3%20a%20Felanitx%20i%20Lluc/asim::50b92dace285712cf1f2d5a743a7adc0,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Cala%20Major/asim::9c858fb6dcede59773bd9f23bd36e0a6,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Nevada%20a%20Palma/asim::9218692830fe7d1c29a95c5cd58fda0c,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Curs%20de%20braus%20i%20vaquetes/asim::353a1f5c612312e5cb2303f129888703,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Arribada%20del%20general%20Italo%20Balbo%20i%20del%20marqu%C3%A8s%20de%20Pinedo%20al%20Port%20de%20Pollen%C3%A7a/asim::014ad1cccc7e93925932e0e26144e75e,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Ca%C3%A7ar%20amb%20ca%20eivissenc/asim::4453d25b9d58fbc4d66850e96e9eed5c,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Conradors%20d%E2%80%99un%20temps%20perdut%20(part%201)/asim::572be82ebee81c41e03c6ea33d14ee00,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Conradors%20d%E2%80%99un%20temps%20perdut%20(part%202)/asim::8a0bfaf167e8f99ed64e8818191df278,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,"https://www.europeanfilmgateway.eu/detail/Un%20temps,%20els%20calciners%20(part%201)/asim::02840ba0280528a763a41affe556f919",ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,"https://www.europeanfilmgateway.eu/detail/Un%20temps,%20els%20calciners%20(part%202)/asim::9ae8c3c50c2d5c3b1b0245ef48e53902",ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,"https://www.europeanfilmgateway.eu/detail/Temps%20passats,%20els%20selleters/asim::6e036b21bacd71cd2ff593442cc8b099",ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,"https://www.europeanfilmgateway.eu/detail/Un%20temps,%20els%20teixidors/asim::1b6822219ee0a62f1aa35ea6ea8cb0c2",ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/P%C3%A0tria%20Cabrera%20(part%201)/asim::e8affdca707fbe58968ff181f1bea102,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/P%C3%A0tria%20Cabrera%20(part%202)/asim::5ac72f2bf5bf4994195729604cbc9955,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/P%C3%A0tria%20Cabrera%20(part%203)/asim::55d2a12527a587c3f95820884338a83e,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Partits%20de%20futbol/asim::60c7a13e09ef00238433e303fdea4c57,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/El%20port%20de%20Palma/asim::09c7aa8f0ba9bb9c6e8ca221bd784464,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Processons%20i%20desfilades%20a%20Palma/asim::0f7ef1aa4253b6922b33b9e7f07231e4,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
