institution,slug,country,continent,repository_code,archive_type,fina_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/2007-macbeth--grzegorz-jarzyna--audiodeskrypcja,10222",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/2007-macbeth--grzegorz-jarzyna,6158",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/6346-gitar--agnieszka-gomulka,4140",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/-tylko-u-nas-jurek-owsiak-zaprasza-na-film--zapowiedz,53584",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/700-lecie-kultu-sw-ludwika--kronika-pat-1938,709",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/abbbeeeikkr--krzysztof-cybulski,4004",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/abc-milosci--michal-waszynski,6596",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/abradab--made-in-polska,9114",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/abu-haraz--maciej-drygas,9163",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/absolutorium--marcel-lozinski,2485",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/acid-drinkers--ministerstwo-dzwieku,2755",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-ferency--notacje,3155",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/ada-to-nie-wypada--konrad-tom,6236",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-michnik-interweniuje-w-sprawie-dlugosci-swojej-wypowiedzi-dla-telewizji,3663",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-hanuszkiewicz--notacje-odcinki,50992",ok,200,1,0,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/ada-kaczmarczyk--dezerterzy,7465",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-michnik-o-drugim-obiegu-i-relacji-telewizyjnej-z-demonstracji-mlodziezy,3595",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-repucha--fina-na-ucho,6382",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-strug--dezerterzy,5778",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-michnik-tlumaczy-swoja-wczesniejsza-wypowiedz-na-temat--opzz-i-indeksacji,3559",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-nowak--dezerterzy,5106",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/adam-witkowski--fina-na-ucho,7529",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/ad-w-2014--krzysztof-knittel,5851",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/aga-zaryan--mateusze-trojki,4658",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/agata-kulesza--niedziela-z,2792",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/agata-tuszynska-i-piotr-pazinski--od-slowa-do-slowa-,3815",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/agatka-odcinki,48380",ok,200,1,0,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/agata-zubel--sacrum-profanum-2012,2672",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
Filmoteka Narodowa - Instytut Audiowizualny,filmoteka-narodowa-instytut-audiowizualny,Poland,Europe,PL-FINA,National film and audiovisual archive with public Ninateka VOD platform,https://www.fina.gov.pl/,True,True,https://ninateka.pl/ogladaj,"https://ninateka.pl/movies,1/agencja-mody--polska-kronika-filmowa,4905",ok,200,1,1,"Ficha pública de vídeo Ninateka; usada para descrição, tags, créditos e regime de acesso.",
