dataset,observation_key,snapshot_generated_at,source_status_date,raw_outputs_last_modified_at,analytic_outputs_last_modified_at,generated_by,institutions,institutions_with_website,institutions_with_video_links,video_links_total,videos_in_curatorial_catalog,visibility_categories,theme_categories,archive_type_categories,platforms_detected,countries_with_videos
crnogorska-kinoteka,crnogorska-kinoteka:2026-07-07T18:21:21Z,2026-07-07T18:21:21Z,,2026-07-07T18:21:21Z,2026-07-07T18:21:21Z,scripts/run_crnogorska_kinoteka_pipeline.py,1,1,1,1,1,1,1,1,1,1
