dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
filmoteca_espanola,filmoteca_espanola:2026-07-16T19:34:10Z,2026-07-16T19:34:10Z,,scripts/run_filmoteca_espanola_pipeline.py,Filmoteca Española,filmoteca-espa-ola,ES-FILMOTECA-ESPANOLA,Spain,Europe,National film archive with public PLATFO FILMO metadata and registration-gated streaming,True,https://filmo.platfo.es/pages/home,filmo.platfo.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso autenticado em plataforma televisiva pública,344,344,4,https://galgo-filmoteca.galgo.tv/search?copyright=23723&version=2&image-format=webp&size=10000&page=1
filmoteca_espanola,filmoteca_espanola:2026-07-16T19:37:57Z,2026-07-16T19:37:58Z,,scripts/run_filmoteca_espanola_pipeline.py,Filmoteca Española,filmoteca-espanola,ES-FILMOTECA-ESPANOLA,Spain,Europe,National film archive with public PLATFO FILMO metadata and registration-gated streaming,True,https://filmo.platfo.es/pages/home,filmo.platfo.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso autenticado em plataforma televisiva pública,344,344,4,https://galgo-filmoteca.galgo.tv/search?copyright=23723&version=2&image-format=webp&size=10000&page=1
