institution,slug,country,continent,repository_code,archive_type,filmoteca_espanola_detail_url,content_available_in_source,website_available,partner_site,partner_domain,status,http_code,integrity_status,final_url,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,priority_review,warning,error
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,filmo.platfo.es,ok,200,integro,https://galgo-filmoteca.galgo.tv/search?copyright=23723&version=2&image-format=webp&size=10000&page=1,344,344,4,False,"PLATFO materializou 344 registros públicos de metadados com titularidade Filmoteca Española. Regime de acesso observado: register. O corpus representa o recorte público PLATFO FILMO da Filmoteca Española, não a totalidade do acervo físico, nem registros da PLATFO pertencentes a outros arquivos espanhóis. Coleções declaradas: Colección Guillermo Zúñiga, Colección Hermic Films, Colección IIEC/EOC, Colección IIEC/EOC; Colección Iván Zulueta, Colección Iván Zulueta, Colección NO-DO, Colección Sagarmínaga, Colección Tramullas.",
