dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
pares,pares:2026-05-14T17:52:45Z,2026-05-14T17:52:45Z,,scripts/run_pares_pipeline.py,PARES,pares,ES-PARES,Spain,Europe,National archival aggregator,True,https://pares.cultura.gob.es/,pares.cultura.gob.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por agregador arquivístico nacional,100,24,4,https://pares.cultura.gob.es/
pares,pares:2026-05-14T17:54:33Z,2026-05-14T17:54:33Z,,scripts/run_pares_pipeline.py,PARES,pares,ES-PARES,Spain,Europe,National archival aggregator,True,https://pares.cultura.gob.es/,pares.cultura.gob.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por agregador arquivístico nacional,100,24,4,https://pares.cultura.gob.es/
pares,pares:2026-05-14T17:55:12Z,2026-05-14T18:03:48Z,,scripts/build_pares_analytics.py,PARES,pares,ES-PARES,Spain,Europe,National archival aggregator,True,https://pares.cultura.gob.es/,pares.cultura.gob.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso misto descritivo/digital em agregador arquivístico nacional,100,24,4,https://pares.cultura.gob.es/
pares,pares:2026-05-22T17:51:55Z,2026-05-27T16:48:07Z,,scripts/build_pares_analytics.py,PARES,pares,ES-PARES,Spain,Europe,National archival aggregator,True,https://pares.cultura.gob.es/,pares.cultura.gob.es,ok,200,integro,Disponível,Evidência pública detectável de audiovisual,Acesso misto descritivo/digital em agregador arquivístico nacional,75,22,3,https://pares.cultura.gob.es/
